"행정구역","2009년11월_계_총인구수","2009년11월_계_연령구간인구수","2009년11월_계_0~9세","2009년11월_계_10~19세","2009년11월_계_20~29세","2009년11월_계_30~39세","2009년11월_계_40~49세","2009년11월_계_50~59세","2009년11월_계_60~69세","2009년11월_계_70~79세","2009년11월_계_80~89세","2009년11월_계_90~99세","2009년11월_계_100세 이상"
"전국  (0000000000)","49,759,141","49,759,141","4,935,321","6,815,965","7,046,952","8,370,180","8,749,196","6,462,726","4,044,985","2,464,729","776,482","90,004","2,601"
"서울특별시  (1100000000)","10,217,035","10,217,035","900,672","1,261,673","1,650,056","1,878,431","1,729,812","1,392,600","853,422","407,700","126,489","15,710","470"
"부산광역시  (2600000000)","3,546,127","3,546,127","283,751","456,227","525,353","542,125","616,998","558,377","337,738","171,487","49,394","4,541","136"
"대구광역시  (2700000000)","2,492,917","2,492,917","234,244","364,653","353,328","400,279","457,576","336,408","198,219","113,008","31,832","3,276","94"
"인천광역시  (2800000000)","2,708,884","2,708,884","273,597","392,551","395,508","463,520","514,402","343,046","184,473","103,733","34,042","3,901","111"
"광주광역시  (2900000000)","1,433,389","1,433,389","160,583","230,914","210,669","243,542","243,962","164,068","102,594","56,328","18,342","2,314","73"
"대전광역시  (3000000000)","1,485,291","1,485,291","159,644","222,543","220,463","255,058","264,391","184,692","100,593","57,311","18,338","2,190","68"
"울산광역시  (3100000000)","1,115,110","1,115,110","119,091","176,011","156,826","188,837","219,419","144,941","66,024","32,389","10,398","1,155","19"
"경기도  (4100000000)","11,439,405","11,439,405","1,295,814","1,651,017","1,566,601","2,094,576","2,138,590","1,327,267","758,017","449,721","140,769","16,567","466"
"강원도  (4200000000)","1,512,003","1,512,003","142,896","198,980","190,887","220,441","258,608","211,075","149,635","101,354","33,611","4,379","137"
"충청북도  (4300000000)","1,527,305","1,527,305","153,709","212,380","205,789","234,329","261,856","197,520","130,708","96,983","30,283","3,643","105"
"충청남도  (4400000000)","2,035,112","2,035,112","208,929","264,979","266,769","314,991","331,391","254,977","187,376","151,929","47,982","5,632","157"
"전라북도  (4500000000)","1,854,636","1,854,636","180,049","257,460","238,211","268,639","298,371","241,698","183,487","136,329","44,934","5,275","183"
"전라남도  (4600000000)","1,913,244","1,913,244","177,400","252,132","225,296","256,579","302,136","250,930","217,795","169,346","55,026","6,401","203"
"경상북도  (4700000000)","2,668,832","2,668,832","243,796","336,594","345,856","391,634","443,142","368,540","264,293","201,348","65,662","7,792","175"
"경상남도  (4800000000)","3,247,080","3,247,080","337,031","454,809","424,543","527,221","572,187","419,462","263,422","183,922","59,110","5,243","130"
"제주특별자치도  (5000000000)","562,771","562,771","64,115","83,042","70,797","89,978","96,355","67,125","47,189","31,841","10,270","1,985","74"
