"행정구역","2014년01월_계_총인구수","2014년01월_계_연령구간인구수","2014년01월_계_0~9세","2014년01월_계_10~19세","2014년01월_계_20~29세","2014년01월_계_30~39세","2014년01월_계_40~49세","2014년01월_계_50~59세","2014년01월_계_60~69세","2014년01월_계_70~79세","2014년01월_계_80~89세","2014년01월_계_90~99세","2014년01월_계_100세 이상"
"전국  (0000000000)","51,156,168","51,156,168","4,614,130","6,206,098","6,581,675","8,001,279","8,937,150","8,042,167","4,489,227","3,079,279","1,042,703","148,490","13,970"
"서울특별시  (1100000000)","10,143,164","10,143,164","806,357","1,090,801","1,456,947","1,761,515","1,741,397","1,595,559","944,126","548,996","165,764","27,380","4,322"
"부산광역시  (2600000000)","3,526,648","3,526,648","263,552","385,647","457,690","516,686","581,400","632,555","385,099","226,931","67,511","8,268","1,309"
"대구광역시  (2700000000)","2,501,823","2,501,823","210,644","321,360","322,518","366,558","451,137","407,772","225,989","145,232","44,851","5,294","468"
"인천광역시  (2800000000)","2,882,047","2,882,047","269,515","352,866","393,398","468,979","523,816","466,416","218,754","134,432","46,378","6,905","588"
"광주광역시  (2900000000)","1,473,529","1,473,529","146,556","215,271","196,293","234,649","257,863","206,933","115,071","72,849","24,163","3,605","276"
"대전광역시  (3000000000)","1,533,497","1,533,497","151,107","203,654","208,793","245,529","272,674","233,173","117,109","72,880","24,861","3,482","235"
"울산광역시  (3100000000)","1,157,199","1,157,199","113,701","154,922","153,181","184,796","217,810","189,534","84,463","43,131","13,758","1,789","114"
"세종특별자치시  (3600000000)","123,802","123,802","13,627","13,769","13,970","19,935","20,619","17,841","10,787","9,136","3,579","499","40"
"경기도  (4100000000)","12,245,960","12,245,960","1,249,291","1,576,251","1,576,098","2,035,465","2,295,006","1,823,500","882,375","582,244","194,476","28,697","2,557"
"강원도  (4200000000)","1,540,745","1,540,745","126,406","184,567","179,602","201,456","253,340","264,319","153,578","127,316","43,039","6,597","525"
"충청북도  (4300000000)","1,572,779","1,572,779","144,244","195,213","192,175","226,554","265,274","249,450","139,507","114,542","40,135","5,327","358"
"충청남도  (4400000000)","2,048,438","2,048,438","196,592","243,816","240,108","306,523","332,040","305,740","187,968","163,611","63,071","8,388","581"
"전라북도  (4500000000)","1,872,297","1,872,297","163,063","237,134","217,132","248,151","301,994","288,922","189,951","157,519","59,536","8,309","586"
"전라남도  (4600000000)","1,906,363","1,906,363","158,478","229,606","202,719","234,720","298,003","298,374","209,185","192,843","71,461","10,305","669"
"경상북도  (4700000000)","2,698,306","2,698,306","223,877","303,180","313,334","366,409","435,498","443,157","280,742","234,438","85,660","11,369","642"
"경상남도  (4800000000)","3,334,948","3,334,948","316,460","417,014","389,238","498,682","583,666","530,689","293,876","215,462","80,270","9,089","502"
"제주특별자치도  (5000000000)","594,623","594,623","60,660","81,027","68,479","84,672","105,613","88,233","50,647","37,717","14,190","3,187","198"
