"행정구역","2008년01월_계_총인구수","2008년01월_계_연령구간인구수","2008년01월_계_0~9세","2008년01월_계_10~19세","2008년01월_계_20~29세","2008년01월_계_30~39세","2008년01월_계_40~49세","2008년01월_계_50~59세","2008년01월_계_60~69세","2008년01월_계_70~79세","2008년01월_계_80~89세","2008년01월_계_90~99세","2008년01월_계_100세 이상"
"전국  (0000000000)","49,297,732","49,297,732","5,251,032","6,802,533","7,316,621","8,662,517","8,548,157","5,868,261","3,866,177","2,220,006","680,411","79,838","2,179"
"서울특별시  (1100000000)","10,201,656","10,201,656","959,906","1,283,816","1,726,537","1,926,779","1,716,377","1,301,028","801,782","359,879","111,267","13,884","401"
"부산광역시  (2600000000)","3,587,154","3,587,154","309,247","472,927","563,706","566,682","632,563","526,568","315,745","153,131","42,405","4,073","107"
"대구광역시  (2700000000)","2,494,690","2,494,690","253,570","368,665","370,997","422,469","450,128","311,295","186,121","100,715","27,722","2,934","74"
"인천광역시  (2800000000)","2,668,424","2,668,424","289,401","395,870","401,906","478,474","505,659","299,692","171,746","92,829","29,422","3,339","86"
"광주광역시  (2900000000)","1,414,877","1,414,877","171,638","225,962","219,101","248,601","236,620","148,632","95,921","50,227","16,084","2,027","64"
"대전광역시  (3000000000)","1,476,476","1,476,476","170,386","222,094","230,637","266,705","256,167","166,805","94,192","51,192","16,292","1,959","47"
"울산광역시  (3100000000)","1,101,448","1,101,448","127,516","176,250","160,133","198,014","213,917","126,946","59,504","28,978","9,142","1,034","14"
"경기도  (4100000000)","11,122,132","11,122,132","1,357,127","1,608,175","1,586,294","2,154,867","2,029,341","1,142,789","710,847","397,522","120,683","14,131","356"
"강원도  (4200000000)","1,503,425","1,503,425","153,992","197,472","200,089","231,812","256,788","187,548","150,963","90,590","30,166","3,893","112"
"충청북도  (4300000000)","1,507,292","1,507,292","162,713","210,265","212,860","243,981","253,213","175,782","129,990","88,274","26,856","3,280","78"
"충청남도  (4400000000)","1,997,954","1,997,954","216,814","259,605","276,734","319,999","317,942","234,553","185,239","140,019","41,784","5,127","138"
"전라북도  (4500000000)","1,858,895","1,858,895","194,987","257,151","251,561","280,774","293,554","226,955","182,456","126,500","40,041","4,741","175"
"전라남도  (4600000000)","1,928,244","1,928,244","194,317","252,081","240,619","269,359","301,416","236,844","221,974","156,774","48,764","5,889","207"
"경상북도  (4700000000)","2,679,640","2,679,640","264,789","341,170","365,187","415,185","437,953","343,209","261,331","184,436","59,374","6,860","146"
"경상남도  (4800000000)","3,196,607","3,196,607","355,821","450,233","435,527","543,864","553,579","378,607","252,463","170,406","51,150","4,837","120"
"제주특별자치도  (5000000000)","558,818","558,818","68,808","80,797","74,733","94,952","92,940","61,008","45,903","28,534","9,259","1,830","54"
