"행정구역","2008년04월_계_총인구수","2008년04월_계_연령구간인구수","2008년04월_계_0~9세","2008년04월_계_10~19세","2008년04월_계_20~29세","2008년04월_계_30~39세","2008년04월_계_40~49세","2008년04월_계_50~59세","2008년04월_계_60~69세","2008년04월_계_70~79세","2008년04월_계_80~89세","2008년04월_계_90~99세","2008년04월_계_100세 이상"
"전국  (0000000000)","49,355,153","49,355,153","5,200,118","6,815,311","7,280,037","8,611,366","8,585,067","5,934,959","3,889,827","2,258,863","696,371","80,994","2,240"
"서울특별시  (1100000000)","10,206,862","10,206,862","950,418","1,282,587","1,721,939","1,918,054","1,718,128","1,311,174","809,236","367,137","113,701","14,089","399"
"부산광역시  (2600000000)","3,579,486","3,579,486","304,858","471,391","558,127","561,676","630,712","530,126","319,127","155,655","43,600","4,106","108"
"대구광역시  (2700000000)","2,492,844","2,492,844","250,255","368,960","367,889","418,408","452,075","313,286","187,806","102,709","28,431","2,953","72"
"인천광역시  (2800000000)","2,678,797","2,678,797","288,076","396,475","402,107","476,970","507,894","305,239","173,803","94,616","30,103","3,423","91"
"광주광역시  (2900000000)","1,416,303","1,416,303","169,766","226,806","217,917","247,914","237,356","150,288","96,364","51,294","16,488","2,051","59"
"대전광역시  (3000000000)","1,477,032","1,477,032","168,606","222,520","229,264","264,543","257,562","168,818","94,937","52,099","16,650","1,981","52"
"울산광역시  (3100000000)","1,104,556","1,104,556","126,125","176,851","160,149","196,608","215,215","129,339","60,351","29,487","9,374","1,039","18"
"경기도  (4100000000)","11,164,324","11,164,324","1,346,978","1,617,882","1,583,814","2,143,075","2,046,244","1,164,728","717,706","405,506","123,612","14,394","385"
"강원도  (4200000000)","1,503,995","1,503,995","152,237","197,890","198,228","229,652","257,642","190,192","150,986","92,382","30,711","3,961","114"
"충청북도  (4300000000)","1,510,876","1,510,876","161,324","211,053","211,938","242,423","254,775","178,528","130,229","89,723","27,447","3,356","80"
"충청남도  (4400000000)","2,003,398","2,003,398","215,682","260,330","274,295","319,528","320,545","237,355","185,368","142,177","42,815","5,160","143"
"전라북도  (4500000000)","1,855,775","1,855,775","192,208","257,295","248,221","279,329","294,593","228,040","182,319","127,683","41,082","4,826","179"
"전라남도  (4600000000)","1,924,682","1,924,682","191,705","251,992","237,228","268,052","302,231","237,632","220,147","159,707","49,864","5,911","213"
"경상북도  (4700000000)","2,676,548","2,676,548","261,505","340,555","361,817","410,819","439,644","345,545","261,467","187,362","60,655","7,031","148"
"경상남도  (4800000000)","3,200,268","3,200,268","352,124","451,380","432,994","539,859","557,074","383,212","253,818","172,449","52,393","4,846","119"
"제주특별자치도  (5000000000)","559,407","559,407","68,251","81,344","74,110","94,456","93,377","61,457","46,163","28,877","9,445","1,867","60"
