"행정구역","2020년05월_계_총인구수","2020년05월_계_연령구간인구수","2020년05월_계_0~9세","2020년05월_계_10~19세","2020년05월_계_20~29세","2020년05월_계_30~39세","2020년05월_계_40~49세","2020년05월_계_50~59세","2020년05월_계_60~69세","2020년05월_계_70~79세","2020년05월_계_80~89세","2020년05월_계_90~99세","2020년05월_계_100세 이상"
"전국  (0000000000)","51,841,371","51,841,371","4,089,462","4,872,081","6,804,350","6,985,248","8,346,911","8,668,601","6,481,317","3,646,121","1,683,807","242,413","21,060"
"서울특별시  (1100000000)","9,724,496","9,724,496","648,909","803,192","1,463,920","1,498,555","1,550,099","1,536,375","1,211,955","694,958","268,829","41,193","6,511"
"부산광역시  (2600000000)","3,406,942","3,406,942","239,265","277,678","434,981","428,546","515,035","578,102","516,063","289,080","111,671","14,679","1,842"
"대구광역시  (2700000000)","2,429,059","2,429,059","184,227","231,161","322,350","301,074","388,419","428,389","315,443","172,853","75,447","8,993","703"
"인천광역시  (2800000000)","2,950,063","2,950,063","236,555","278,178","405,158","414,252","487,282","515,113","351,033","174,370","75,383","11,815","924"
"광주광역시  (2900000000)","1,455,533","1,455,533","123,851","160,902","208,753","189,797","243,859","234,541","157,418","91,584","38,746","5,664","418"
"대전광역시  (3000000000)","1,471,915","1,471,915","119,029","150,093","212,858","198,147","240,495","243,088","172,989","89,481","39,717","5,671","347"
"울산광역시  (3100000000)","1,143,148","1,143,148","102,217","114,140","146,995","156,559","189,546","211,118","138,964","58,365","22,039","3,043","162"
"세종특별자치시  (3600000000)","345,373","345,373","47,239","40,970","36,245","61,103","66,258","43,404","28,280","13,762","6,924","1,132","56"
"경기도  (4100000000)","13,324,041","13,324,041","1,169,656","1,341,519","1,788,779","1,916,581","2,294,087","2,217,878","1,453,705","751,632","336,198","49,854","4,152"
"강원도  (4200000000)","1,538,639","1,538,639","107,875","140,101","178,977","168,729","226,018","269,022","231,156","135,633","69,533","10,774","821"
"충청북도  (4300000000)","1,596,710","1,596,710","126,863","151,372","198,370","197,266","242,139","274,160","213,335","119,441","64,343","8,864","557"
"충청남도  (4400000000)","2,118,510","2,118,510","178,041","204,790","242,676","273,689","328,422","340,033","268,081","169,133","98,993","13,753","899"
"전라북도  (4500000000)","1,810,097","1,810,097","133,311","178,351","211,775","193,615","272,051","302,137","247,433","167,140","90,416","13,032","836"
"전라남도  (4600000000)","1,855,945","1,855,945","136,159","170,539","201,096","190,821","262,915","316,227","262,699","191,306","107,814","15,534","835"
"경상북도  (4700000000)","2,648,760","2,648,760","195,734","229,926","287,508","299,401","387,360","463,020","394,228","239,890","132,711","18,026","956"
"경상남도  (4800000000)","3,351,347","3,351,347","278,992","328,148","382,204","413,442","540,178","584,327","442,255","242,664","121,840","16,527","770"
"제주특별자치도  (5000000000)","670,793","670,793","61,539","71,021","81,705","83,671","112,748","111,667","76,280","44,829","23,203","3,859","271"
