"행정구역","2012년02월_계_총인구수","2012년02월_계_연령구간인구수","2012년02월_계_0~9세","2012년02월_계_10~19세","2012년02월_계_20~29세","2012년02월_계_30~39세","2012년02월_계_40~49세","2012년02월_계_50~59세","2012년02월_계_60~69세","2012년02월_계_70~79세","2012년02월_계_80~89세","2012년02월_계_90~99세","2012년02월_계_100세 이상"
"전국  (0000000000)","50,767,313","50,767,313","4,664,480","6,630,196","6,687,286","8,257,861","8,842,054","7,590,874","4,236,226","2,808,930","915,985","121,582","11,839"
"서울특별시  (1100000000)","10,251,297","10,251,297","833,240","1,192,541","1,520,742","1,833,733","1,744,483","1,567,985","898,561","484,995","148,338","23,027","3,652"
"부산광역시  (2600000000)","3,548,640","3,548,640","264,836","425,476","476,443","536,479","592,646","622,998","361,293","201,631","58,988","6,758","1,092"
"대구광역시  (2700000000)","2,508,563","2,508,563","215,767","348,631","330,717","386,006","454,035","388,310","211,773","130,228","38,310","4,409","377"
"인천광역시  (2800000000)","2,808,286","2,808,286","264,807","378,811","387,885","469,047","518,276","424,668","198,672","119,445","40,620","5,588","467"
"광주광역시  (2900000000)","1,466,516","1,466,516","150,548","228,820","200,252","242,665","252,885","191,504","109,809","65,267","21,577","2,930","259"
"대전광역시  (3000000000)","1,518,651","1,518,651","152,422","216,500","210,857","253,785","266,681","219,332","108,755","65,675","21,599","2,827","218"
"울산광역시  (3100000000)","1,136,948","1,136,948","112,283","168,134","150,970","186,003","218,349","174,754","74,855","37,882","12,147","1,481","90"
"경기도  (4100000000)","11,961,481","11,961,481","1,253,120","1,650,374","1,553,537","2,087,454","2,230,972","1,660,084","807,743","524,278","168,565","23,196","2,158"
"강원도  (4200000000)","1,534,310","1,534,310","131,127","195,462","182,265","212,535","253,823","252,454","145,428","116,497","38,791","5,485","443"
"충청북도  (4300000000)","1,563,091","1,563,091","146,539","208,288","195,857","233,998","261,773","236,022","133,203","107,451","35,089","4,577","294"
"충청남도  (4400000000)","2,106,223","2,106,223","204,447","266,047","254,887","322,796","336,257","300,075","192,732","164,726","56,541","7,172","543"
"전라북도  (4500000000)","1,872,933","1,872,933","167,210","251,965","224,115","261,709","298,213","273,477","187,385","149,560","52,200","6,599","500"
"전라남도  (4600000000)","1,910,664","1,910,664","162,075","244,833","209,289","245,482","299,469","280,220","212,429","183,249","64,909","8,125","584"
"경상북도  (4700000000)","2,694,794","2,694,794","226,853","325,624","324,270","382,818","437,113","423,390","269,589","219,478","75,426","9,704","529"
"경상남도  (4800000000)","3,307,822","3,307,822","319,124","444,796","398,063","517,105","575,260","496,792","275,387","202,843","70,696","7,295","461"
"제주특별자치도  (5000000000)","577,094","577,094","60,082","83,894","67,137","86,246","101,819","78,809","48,612","35,725","12,189","2,409","172"
