"행정구역","2018년10월_계_총인구수","2018년10월_계_연령구간인구수","2018년10월_계_0~9세","2018년10월_계_10~19세","2018년10월_계_20~29세","2018년10월_계_30~39세","2018년10월_계_40~49세","2018년10월_계_50~59세","2018년10월_계_60~69세","2018년10월_계_70~79세","2018년10월_계_80~89세","2018년10월_계_90~99세","2018년10월_계_100세 이상"
"전국  (0000000000)","51,821,881","51,821,881","4,323,753","5,160,821","6,828,471","7,289,316","8,511,048","8,607,093","5,895,789","3,480,891","1,499,567","206,468","18,664"
"서울특별시  (1100000000)","9,784,112","9,784,112","695,545","862,097","1,452,306","1,553,907","1,598,125","1,549,896","1,137,171","657,455","236,001","35,817","5,792"
"부산광역시  (2600000000)","3,446,856","3,446,856","252,724","298,048","447,087","457,273","529,111","594,861","485,232","271,078","97,307","12,485","1,650"
"대구광역시  (2700000000)","2,465,145","2,465,145","195,858","251,472","332,288","319,241","406,257","431,418","290,783","163,250","66,247","7,703","628"
"인천광역시  (2800000000)","2,953,333","2,953,333","252,601","293,681","410,064","434,470","495,961","513,762","311,279","163,344","67,343","10,007","821"
"광주광역시  (2900000000)","1,461,904","1,461,904","132,039","173,186","206,414","201,758","247,585","230,636","144,157","86,471","34,560","4,730","368"
"대전광역시  (3000000000)","1,492,589","1,492,589","129,590","161,611","214,483","210,493","250,770","242,629","157,967","84,161","35,625","4,941","319"
"울산광역시  (3100000000)","1,156,917","1,156,917","109,057","122,174","154,269","167,023","195,323","210,327","123,311","53,280","19,419","2,575","159"
"세종특별자치시  (3600000000)","310,403","310,403","44,088","36,176","33,523","57,966","57,562","37,850","23,771","12,427","6,116","870","54"
"경기도  (4100000000)","13,045,223","13,045,223","1,212,441","1,391,928","1,746,279","1,946,765","2,291,016","2,138,098","1,272,047","705,510","295,639","41,928","3,572"
"강원도  (4200000000)","1,543,441","1,543,441","113,309","151,250","182,920","176,066","235,020","271,995","204,750","136,530","61,596","9,291","714"
"충청북도  (4300000000)","1,597,709","1,597,709","134,066","160,739","200,588","206,095","249,190","270,886","191,937","118,092","58,136","7,464","516"
"충청남도  (4400000000)","2,124,524","2,124,524","189,863","214,457","247,915","289,872","331,886","337,317","246,097","163,864","90,663","11,816","774"
"전라북도  (4500000000)","1,839,358","1,839,358","145,005","192,045","217,985","209,544","282,641","304,055","230,570","162,834","82,663","11,280","736"
"전라남도  (4600000000)","1,881,420","1,881,420","146,124","184,464","205,414","205,592","272,384","319,179","244,214","192,323","98,127","12,823","776"
"경상북도  (4700000000)","2,676,904","2,676,904","208,875","246,167","300,198","321,150","401,044","467,172","362,662","234,093","118,971","15,711","861"
"경상남도  (4800000000)","3,375,357","3,375,357","298,541","347,440","395,084","444,237","553,439","578,924","400,813","232,518","109,961","13,723","677"
"제주특별자치도  (5000000000)","666,686","666,686","64,027","73,886","81,654","87,864","113,734","108,088","69,028","43,661","21,193","3,304","247"
