"행정구역","2009년08월_계_총인구수","2009년08월_계_연령구간인구수","2009년08월_계_0~9세","2009년08월_계_10~19세","2009년08월_계_20~29세","2009년08월_계_30~39세","2009년08월_계_40~49세","2009년08월_계_50~59세","2009년08월_계_60~69세","2009년08월_계_70~79세","2009년08월_계_80~89세","2009년08월_계_90~99세","2009년08월_계_100세 이상"
"전국  (0000000000)","49,688,156","49,688,156","4,977,719","6,820,528","7,092,128","8,382,896","8,741,763","6,360,315","4,026,870","2,430,120","765,245","88,020","2,552"
"서울특별시  (1100000000)","10,230,476","10,230,476","909,988","1,267,398","1,669,656","1,882,585","1,731,973","1,378,188","848,924","401,223","124,720","15,363","458"
"부산광역시  (2600000000)","3,550,445","3,550,445","287,457","459,070","531,215","543,112","620,027","552,788","335,016","168,573","48,623","4,430","134"
"대구광역시  (2700000000)","2,491,856","2,491,856","237,049","365,556","355,634","401,652","457,567","331,188","197,300","111,205","31,424","3,188","93"
"인천광역시  (2800000000)","2,700,791","2,700,791","275,161","393,161","396,731","463,174","514,089","336,020","182,940","102,136","33,441","3,831","107"
"광주광역시  (2900000000)","1,429,974","1,429,974","161,886","230,547","211,781","243,427","243,577","161,384","101,492","55,580","18,007","2,224","69"
"대전광역시  (3000000000)","1,484,172","1,484,172","161,131","222,694","221,993","256,187","264,046","181,486","99,921","56,350","18,146","2,154","64"
"울산광역시  (3100000000)","1,114,265","1,114,265","120,472","176,241","157,934","189,453","219,407","142,075","65,350","31,928","10,252","1,134","19"
"경기도  (4100000000)","11,386,340","11,386,340","1,303,349","1,647,073","1,569,483","2,094,071","2,127,419","1,296,204","752,467","441,605","138,087","16,126","456"
"강원도  (4200000000)","1,510,371","1,510,371","144,291","198,999","191,846","221,288","259,213","207,101","150,250","99,767","33,181","4,302","133"
"충청북도  (4300000000)","1,524,335","1,524,335","154,823","212,247","206,602","235,000","261,323","193,949","131,055","95,693","29,939","3,605","99"
"충청남도  (4400000000)","2,027,075","2,027,075","209,646","263,733","267,244","314,315","330,090","251,489","187,313","150,281","47,356","5,461","147"
"전라북도  (4500000000)","1,854,153","1,854,153","181,901","257,469","239,339","269,846","298,965","238,919","183,066","134,855","44,423","5,191","179"
"전라남도  (4600000000)","1,914,205","1,914,205","179,507","251,883","226,968","257,847","303,021","248,018","217,778","168,333","54,322","6,314","214"
"경상북도  (4700000000)","2,668,421","2,668,421","246,691","337,122","348,282","393,101","443,880","363,084","264,511","198,900","65,062","7,607","181"
"경상남도  (4800000000)","3,238,842","3,238,842","339,485","454,513","426,063","527,263","570,907","412,622","262,305","182,263","58,149","5,140","132"
"제주특별자치도  (5000000000)","562,435","562,435","64,882","82,822","71,357","90,575","96,259","65,800","47,182","31,428","10,113","1,950","67"
