"행정구역","2013년01월_계_총인구수","2013년01월_계_연령구간인구수","2013년01월_계_0~9세","2013년01월_계_10~19세","2013년01월_계_20~29세","2013년01월_계_30~39세","2013년01월_계_40~49세","2013년01월_계_50~59세","2013년01월_계_60~69세","2013년01월_계_70~79세","2013년01월_계_80~89세","2013년01월_계_90~99세","2013년01월_계_100세 이상"
"전국  (0000000000)","50,965,180","50,965,180","4,664,190","6,423,651","6,611,578","8,160,749","8,840,453","7,822,755","4,337,152","2,986,275","971,079","134,491","12,807"
"서울특별시  (1100000000)","10,195,064","10,195,064","824,709","1,140,872","1,484,753","1,801,225","1,736,645","1,580,071","917,871","523,959","155,926","25,075","3,958"
"부산광역시  (2600000000)","3,538,191","3,538,191","265,447","405,508","465,474","528,650","582,647","630,437","372,169","216,356","62,841","7,464","1,198"
"대구광역시  (2700000000)","2,504,945","2,504,945","214,587","334,894","325,039","377,480","449,884","398,981","218,357","139,139","41,353","4,810","421"
"인천광역시  (2800000000)","2,846,899","2,846,899","269,556","365,819","389,904","471,091","518,362","446,034","207,716","128,489","43,218","6,181","529"
"광주광역시  (2900000000)","1,470,061","1,470,061","149,367","222,272","197,315","239,243","254,997","198,600","111,440","70,692","22,660","3,209","266"
"대전광역시  (3000000000)","1,525,888","1,525,888","152,367","210,246","209,072","250,595","267,149","227,488","112,161","70,419","23,064","3,099","228"
"울산광역시  (3100000000)","1,148,130","1,148,130","113,719","161,775","151,727","186,218","216,927","182,976","79,165","41,068","12,831","1,622","102"
"세종특별자치시  (3600000000)","113,911","113,911","12,164","12,823","12,830","18,443","17,992","16,650","10,264","8,970","3,293","441","41"
"경기도  (4100000000)","12,107,216","12,107,216","1,257,678","1,615,068","1,560,485","2,069,383","2,253,130","1,742,293","841,391","559,971","179,645","25,840","2,332"
"강원도  (4200000000)","1,537,704","1,537,704","129,367","190,597","179,967","208,283","251,681","257,887","149,672","123,342","40,478","5,941","489"
"충청북도  (4300000000)","1,565,670","1,565,670","145,731","202,265","192,739","231,695","260,154","243,422","134,536","112,846","36,938","5,028","316"
"충청남도  (4400000000)","2,029,769","2,029,769","196,773","249,610","241,452","309,213","323,594","296,603","183,606","162,802","57,954","7,615","547"
"전라북도  (4500000000)","1,872,500","1,872,500","165,735","245,139","219,499","256,120","298,085","281,678","185,827","157,130","55,250","7,509","528"
"전라남도  (4600000000)","1,907,945","1,907,945","160,907","237,680","205,042","240,785","298,152","287,549","207,592","192,835","67,593","9,193","617"
"경상북도  (4700000000)","2,698,263","2,698,263","226,762","314,964","317,952","376,845","433,956","434,073","272,624","230,104","79,851","10,542","590"
"경상남도  (4800000000)","3,318,979","3,318,979","318,904","431,682","391,450","510,109","573,514","515,116","283,311","211,069","75,180","8,187","457"
"제주특별자치도  (5000000000)","584,045","584,045","60,417","82,437","66,878","85,371","103,584","82,897","49,450","37,084","13,004","2,735","188"
