"행정구역","2009년07월_계_총인구수","2009년07월_계_연령구간인구수","2009년07월_계_0~9세","2009년07월_계_10~19세","2009년07월_계_20~29세","2009년07월_계_30~39세","2009년07월_계_40~49세","2009년07월_계_50~59세","2009년07월_계_60~69세","2009년07월_계_70~79세","2009년07월_계_80~89세","2009년07월_계_90~99세","2009년07월_계_100세 이상"
"전국  (0000000000)","49,665,471","49,665,471","4,991,014","6,821,750","7,109,869","8,390,235","8,736,670","6,329,277","4,016,773","2,419,226","760,658","87,475","2,524"
"서울특별시  (1100000000)","10,229,471","10,229,471","912,925","1,268,086","1,674,634","1,883,924","1,731,513","1,373,420","846,100","399,131","123,987","15,300","451"
"부산광역시  (2600000000)","3,551,777","3,551,777","288,439","459,949","533,258","543,617","620,878","551,172","333,839","167,730","48,335","4,426","134"
"대구광역시  (2700000000)","2,491,579","2,491,579","237,907","365,815","356,389","402,181","457,698","329,678","196,719","110,634","31,297","3,169","92"
"인천광역시  (2800000000)","2,699,001","2,699,001","275,791","393,585","397,550","463,299","513,983","333,781","182,242","101,609","33,264","3,791","106"
"광주광역시  (2900000000)","1,428,595","1,428,595","162,259","230,186","212,318","243,257","243,474","160,440","101,177","55,330","17,882","2,203","69"
"대전광역시  (3000000000)","1,482,636","1,482,636","161,186","222,727","222,459","256,141","263,865","180,434","99,534","56,077","18,003","2,148","62"
"울산광역시  (3100000000)","1,114,164","1,114,164","120,911","176,287","158,408","189,884","219,329","141,189","64,995","31,812","10,213","1,116","20"
"경기도  (4100000000)","11,372,226","11,372,226","1,305,832","1,645,916","1,571,905","2,095,637","2,123,004","1,287,112","750,003","439,270","137,102","15,995","450"
"강원도  (4200000000)","1,509,860","1,509,860","144,823","199,087","192,388","221,900","258,882","205,871","150,188","99,344","32,971","4,274","132"
"충청북도  (4300000000)","1,523,655","1,523,655","155,285","212,188","207,162","235,332","261,189","192,729","130,971","95,371","29,746","3,587","95"
"충청남도  (4400000000)","2,025,896","2,025,896","209,989","263,539","268,192","314,479","329,695","250,604","187,012","149,811","46,995","5,434","146"
"전라북도  (4500000000)","1,854,064","1,854,064","182,436","257,655","239,990","270,063","299,168","238,145","182,707","134,316","44,233","5,172","179"
"전라남도  (4600000000)","1,915,093","1,915,093","180,231","252,199","227,698","258,223","303,412","247,168","217,789","167,861","54,027","6,271","214"
"경상북도  (4700000000)","2,669,046","2,669,046","247,754","337,426","349,125","393,796","444,251","361,680","264,448","198,128","64,685","7,581","172"
"경상남도  (4800000000)","3,236,249","3,236,249","340,124","454,381","426,713","527,803","570,228","410,543","261,818","181,571","57,852","5,079","137"
"제주특별자치도  (5000000000)","562,159","562,159","65,122","82,724","71,680","90,699","96,101","65,311","47,231","31,231","10,066","1,929","65"
