"행정구역","2011년05월_계_총인구수","2011년05월_계_연령구간인구수","2011년05월_계_0~9세","2011년05월_계_10~19세","2011년05월_계_20~29세","2011년05월_계_30~39세","2011년05월_계_40~49세","2011년05월_계_50~59세","2011년05월_계_60~69세","2011년05월_계_70~79세","2011년05월_계_80~89세","2011년05월_계_90~99세","2011년05월_계_100세 이상"
"전국  (0000000000)","50,613,213","50,613,213","4,708,551","6,780,089","6,791,831","8,310,624","8,821,060","7,313,425","4,200,565","2,686,221","874,721","114,459","11,667"
"서울특별시  (1100000000)","10,295,643","10,295,643","847,049","1,231,182","1,561,410","1,853,609","1,744,206","1,533,963","896,327","458,661","143,218","22,293","3,725"
"부산광역시  (2600000000)","3,562,985","3,562,985","267,762","441,169","490,724","540,112","601,239","611,515","354,895","191,959","56,103","6,405","1,102"
"대구광역시  (2700000000)","2,510,644","2,510,644","219,247","358,238","336,441","391,319","456,456","376,713","207,253","124,443","36,111","4,057","366"
"인천광역시  (2800000000)","2,775,394","2,775,394","263,382","387,555","388,403","464,732","517,580","401,171","195,075","113,335","38,584","5,119","458"
"광주광역시  (2900000000)","1,459,615","1,459,615","152,772","232,571","203,164","242,958","250,049","184,545","108,144","61,615","20,782","2,738","277"
"대전광역시  (3000000000)","1,509,032","1,509,032","152,638","220,697","213,484","253,650","265,647","210,386","106,725","62,219","20,719","2,677","190"
"울산광역시  (3100000000)","1,129,612","1,129,612","112,857","172,671","151,774","186,102","218,369","166,736","71,957","36,087","11,579","1,387","93"
"경기도  (4100000000)","11,854,092","11,854,092","1,260,855","1,676,524","1,560,465","2,100,454","2,207,472","1,568,952","798,132","497,208","160,298","21,640","2,092"
"강원도  (4200000000)","1,531,996","1,531,996","133,574","200,249","184,527","215,191","255,364","241,541","147,016","111,511","37,357","5,243","423"
"충청북도  (4300000000)","1,555,169","1,555,169","147,536","212,245","199,327","233,920","261,723","226,449","132,023","103,781","33,637","4,249","279"
"충청남도  (4400000000)","2,086,490","2,086,490","203,817","268,941","258,794","320,073","333,352","288,631","192,568","159,565","53,524","6,701","524"
"전라북도  (4500000000)","1,869,418","1,869,418","169,628","256,359","227,392","264,386","297,100","265,650","189,643","142,756","49,717","6,320","467"
"전라남도  (4600000000)","1,913,641","1,913,641","164,811","250,527","212,424","249,173","299,836","273,571","214,229","178,060","62,725","7,715","570"
"경상북도  (4700000000)","2,689,130","2,689,130","229,535","332,919","330,304","384,915","438,603","410,777","266,525","213,937","72,067","9,052","496"
"경상남도  (4800000000)","3,296,893","3,296,893","322,347","453,474","405,363","522,194","573,851","477,465","271,636","196,811","66,637","6,687","428"
"제주특별자치도  (5000000000)","573,459","573,459","60,741","84,768","67,835","87,836","100,213","75,360","48,417","34,273","11,663","2,176","177"
