"행정구역","2009년10월_계_총인구수","2009년10월_계_연령구간인구수","2009년10월_계_0~9세","2009년10월_계_10~19세","2009년10월_계_20~29세","2009년10월_계_30~39세","2009년10월_계_40~49세","2009년10월_계_50~59세","2009년10월_계_60~69세","2009년10월_계_70~79세","2009년10월_계_80~89세","2009년10월_계_90~99세","2009년10월_계_100세 이상"
"전국  (0000000000)","49,736,280","49,736,280","4,948,735","6,817,891","7,064,990","8,368,369","8,748,617","6,426,748","4,041,648","2,454,234","772,831","89,627","2,590"
"서울특별시  (1100000000)","10,224,788","10,224,788","903,806","1,263,928","1,657,919","1,879,237","1,731,271","1,387,921","852,809","405,894","125,922","15,606","475"
"부산광역시  (2600000000)","3,548,189","3,548,189","285,108","457,238","527,690","542,170","617,937","556,416","337,227","170,642","49,102","4,524","135"
"대구광역시  (2700000000)","2,492,960","2,492,960","235,230","364,948","354,435","400,442","457,648","334,705","198,066","112,422","31,696","3,269","99"
"인천광역시  (2800000000)","2,706,114","2,706,114","274,110","392,676","396,040","463,024","514,310","340,646","184,169","103,282","33,861","3,886","110"
"광주광역시  (2900000000)","1,432,465","1,432,465","161,017","230,921","211,098","243,447","243,819","163,212","102,263","56,095","18,234","2,285","74"
"대전광역시  (3000000000)","1,485,041","1,485,041","160,174","222,582","221,069","255,246","264,431","183,604","100,361","57,046","18,269","2,191","68"
"울산광역시  (3100000000)","1,114,748","1,114,748","119,563","176,010","157,361","188,812","219,466","143,909","65,839","32,262","10,348","1,160","18"
"경기도  (4100000000)","11,419,314","11,419,314","1,297,613","1,649,494","1,567,937","2,092,146","2,135,288","1,316,461","756,432","447,094","139,954","16,436","459"
"강원도  (4200000000)","1,511,290","1,511,290","143,276","198,975","191,216","220,624","259,056","209,412","149,889","100,875","33,455","4,378","134"
"충청북도  (4300000000)","1,526,643","1,526,643","154,106","212,415","206,252","234,437","261,914","196,126","130,940","96,514","30,199","3,637","103"
"충청남도  (4400000000)","2,032,118","2,032,118","209,102","264,621","266,895","314,360","331,147","253,552","187,473","151,435","47,781","5,601","151"
"전라북도  (4500000000)","1,854,237","1,854,237","180,675","257,458","238,503","268,926","298,441","240,729","183,428","135,870","44,760","5,266","181"
"전라남도  (4600000000)","1,913,508","1,913,508","178,204","252,032","225,743","256,734","302,377","250,018","217,843","169,207","54,742","6,405","203"
"경상북도  (4700000000)","2,668,165","2,668,165","244,712","336,736","346,588","391,807","443,346","366,476","264,484","200,596","65,505","7,737","178"
"경상남도  (4800000000)","3,244,170","3,244,170","337,724","454,967","425,220","526,793","571,876","416,861","263,220","183,307","58,806","5,266","130"
"제주특별자치도  (5000000000)","562,530","562,530","64,315","82,890","71,024","90,164","96,290","66,700","47,205","31,693","10,197","1,980","72"
