"행정구역","2014년10월_계_총인구수","2014년10월_계_연령구간인구수","2014년10월_계_0~9세","2014년10월_계_10~19세","2014년10월_계_20~29세","2014년10월_계_30~39세","2014년10월_계_40~49세","2014년10월_계_50~59세","2014년10월_계_60~69세","2014년10월_계_70~79세","2014년10월_계_80~89세","2014년10월_계_90~99세","2014년10월_계_100세 이상"
"전국  (0000000000)","51,302,044","51,302,044","4,594,419","6,031,454","6,628,965","7,846,613","8,941,862","8,179,483","4,658,945","3,145,078","1,106,299","154,073","14,853"
"서울특별시  (1100000000)","10,117,909","10,117,909","796,455","1,053,636","1,460,567","1,723,573","1,734,416","1,602,169","972,344","567,453","174,446","28,243","4,607"
"부산광역시  (2600000000)","3,525,913","3,525,913","264,064","370,445","457,722","508,324","578,775","631,473","398,655","234,835","71,589","8,631","1,400"
"대구광역시  (2700000000)","2,492,994","2,492,994","208,727","309,670","323,780","354,966","446,702","413,689","233,144","148,551","47,753","5,510","502"
"인천광역시  (2800000000)","2,899,071","2,899,071","269,783","342,128","397,595","462,608","522,196","479,214","230,130","138,435","49,038","7,331","613"
"광주광역시  (2900000000)","1,477,780","1,477,780","145,472","209,058","198,030","229,683","260,366","212,034","118,524","74,789","25,877","3,650","297"
"대전광역시  (3000000000)","1,535,028","1,535,028","149,365","197,810","210,531","240,177","272,499","236,712","122,791","74,969","26,244","3,671","259"
"울산광역시  (3100000000)","1,163,690","1,163,690","114,583","149,184","155,488","182,694","216,481","194,849","89,268","44,551","14,601","1,864","127"
"세종특별자치시  (3600000000)","142,686","142,686","17,070","15,822","15,747","24,152","24,380","19,665","11,809","9,510","3,966","531","34"
"경기도  (4100000000)","12,342,448","12,342,448","1,244,880","1,545,332","1,602,242","1,999,429","2,304,454","1,882,178","925,879","598,001","207,272","30,062","2,719"
"강원도  (4200000000)","1,542,147","1,542,147","124,845","180,198","179,408","195,601","253,027","267,344","159,075","129,905","45,244","6,950","550"
"충청북도  (4300000000)","1,578,934","1,578,934","143,435","190,051","193,597","222,522","266,479","253,242","145,244","115,820","42,687","5,461","396"
"충청남도  (4400000000)","2,059,871","2,059,871","196,259","238,650","241,357","302,247","334,130","311,455","194,595","164,384","67,436","8,740","618"
"전라북도  (4500000000)","1,871,747","1,871,747","161,758","229,617","217,218","241,076","303,656","291,855","196,206","157,780","63,537","8,445","599"
"전라남도  (4600000000)","1,902,324","1,902,324","157,055","222,119","202,443","228,272","296,745","302,779","212,936","193,047","75,634","10,587","707"
"경상북도  (4700000000)","2,700,328","2,700,328","222,819","293,154","312,389","358,102","434,967","449,812","289,818","236,132","90,773","11,690","672"
"경상남도  (4800000000)","3,344,403","3,344,403","316,340","405,095","390,595","488,639","584,848","539,565","305,906","218,460","84,826","9,581","548"
"제주특별자치도  (5000000000)","604,771","604,771","61,509","79,485","70,256","84,548","107,741","91,448","52,621","38,456","15,376","3,126","205"
