"행정구역","2010년12월_계_총인구수","2010년12월_계_연령구간인구수","2010년12월_계_0~9세","2010년12월_계_10~19세","2010년12월_계_20~29세","2010년12월_계_30~39세","2010년12월_계_40~49세","2010년12월_계_50~59세","2010년12월_계_60~69세","2010년12월_계_70~79세","2010년12월_계_80~89세","2010년12월_계_90~99세","2010년12월_계_100세 이상"
"전국  (0000000000)","50,515,666","50,515,666","4,757,524","6,826,875","6,866,956","8,370,549","8,844,352","7,066,823","4,191,329","2,618,525","851,768","109,835","11,130"
"서울특별시  (1100000000)","10,312,545","10,312,545","859,521","1,247,989","1,583,684","1,869,447","1,749,548","1,497,689","895,164","444,099","140,449","21,432","3,523"
"부산광역시  (2600000000)","3,567,910","3,567,910","270,610","447,106","500,512","542,464","609,508","597,874","352,195","185,959","54,541","6,098","1,043"
"대구광역시  (2700000000)","2,511,676","2,511,676","222,427","361,501","341,356","395,480","459,649","365,036","206,121","120,918","34,863","3,971","354"
"인천광역시  (2800000000)","2,758,296","2,758,296","263,741","390,937","390,083","464,855","518,744","383,375","193,642","110,079","37,562","4,862","416"
"광주광역시  (2900000000)","1,454,636","1,454,636","154,341","233,334","204,897","243,803","248,416","179,498","107,408","59,748","20,278","2,652","261"
"대전광역시  (3000000000)","1,503,664","1,503,664","153,722","222,302","214,984","254,932","266,336","201,951","106,172","60,518","20,025","2,545","177"
"울산광역시  (3100000000)","1,126,298","1,126,298","113,836","174,921","152,432","187,122","219,826","159,980","70,508","34,978","11,262","1,338","95"
"경기도  (4100000000)","11,786,622","11,786,622","1,269,897","1,681,026","1,567,973","2,115,039","2,198,882","1,497,793","794,403","483,163","155,884","20,573","1,989"
"강원도  (4200000000)","1,529,818","1,529,818","136,122","199,370","186,250","218,443","257,895","232,650","148,498","108,522","36,595","5,065","408"
"충청북도  (4300000000)","1,549,528","1,549,528","148,942","213,201","200,982","235,105","264,272","215,918","132,472","101,435","32,857","4,072","272"
"충청남도  (4400000000)","2,075,514","2,075,514","204,750","268,564","261,721","320,708","333,992","276,853","193,024","156,830","52,067","6,501","504"
"전라북도  (4500000000)","1,868,963","1,868,963","172,192","257,788","230,643","267,069","297,578","258,469","189,510","140,620","48,525","6,112","457"
"전라남도  (4600000000)","1,918,485","1,918,485","167,968","252,340","216,653","252,836","300,541","267,787","216,598","174,779","61,005","7,395","583"
"경상북도  (4700000000)","2,689,920","2,689,920","232,523","335,619","335,540","388,702","442,534","398,246","267,339","209,984","70,200","8,764","469"
"경상남도  (4800000000)","3,290,536","3,290,536","325,513","456,268","410,632","525,870","577,511","460,398","269,983","193,372","64,256","6,328","405"
"제주특별자치도  (5000000000)","571,255","571,255","61,419","84,609","68,614","88,674","99,120","73,306","48,292","33,521","11,399","2,127","174"
