"행정구역","2016년05월_계_총인구수","2016년05월_계_연령구간인구수","2016년05월_계_0~9세","2016년05월_계_10~19세","2016년05월_계_20~29세","2016년05월_계_30~39세","2016년05월_계_40~49세","2016년05월_계_50~59세","2016년05월_계_60~69세","2016년05월_계_70~79세","2016년05월_계_80~89세","2016년05월_계_90~99세","2016년05월_계_100세 이상"
"전국  (0000000000)","51,601,265","51,601,265","4,589,294","5,608,884","6,717,800","7,598,284","8,832,331","8,383,855","5,229,057","3,177,608","1,275,932","171,324","16,896"
"서울특별시  (1100000000)","9,995,784","9,995,784","775,290","962,897","1,450,036","1,648,257","1,692,118","1,583,410","1,060,813","586,992","200,222","30,507","5,242"
"부산광역시  (2600000000)","3,510,833","3,510,833","267,962","336,752","456,042","489,524","563,848","617,585","444,263","241,008","82,346","9,973","1,530"
"대구광역시  (2700000000)","2,485,134","2,485,134","207,367","282,346","327,979","338,084","434,533","421,675","262,242","148,181","55,929","6,233","565"
"인천광역시  (2800000000)","2,933,959","2,933,959","271,275","318,212","403,800","452,679","514,626","498,968","265,194","143,418","56,828","8,226","733"
"광주광역시  (2900000000)","1,472,317","1,472,317","142,421","192,885","200,073","218,277","257,209","220,619","130,160","76,911","29,450","3,979","333"
"대전광역시  (3000000000)","1,516,494","1,516,494","143,484","180,714","211,926","225,304","266,048","239,094","139,141","76,184","30,308","3,984","307"
"울산광역시  (3100000000)","1,173,147","1,173,147","116,405","136,360","158,517","179,074","209,534","203,726","104,541","46,061","16,661","2,129","139"
"세종특별자치시  (3600000000)","227,972","227,972","32,695","25,357","24,811","43,282","41,117","27,571","16,952","10,482","5,013","650","42"
"경기도  (4100000000)","12,594,829","12,594,829","1,250,062","1,460,785","1,660,281","1,955,891","2,306,755","1,992,023","1,067,273","621,555","242,944","34,103","3,157"
"강원도  (4200000000)","1,547,821","1,547,821","122,462","167,506","183,150","186,990","248,672","270,617","176,829","131,622","51,438","7,905","630"
"충청북도  (4300000000)","1,586,414","1,586,414","141,836","176,137","196,739","213,927","260,973","262,591","164,173","113,349","50,047","6,176","466"
"충청남도  (4400000000)","2,084,034","2,084,034","197,356","226,004","243,449","294,573","334,951","320,648","220,083","158,320","78,243","9,694","713"
"전라북도  (4500000000)","1,865,634","1,865,634","158,731","212,832","217,711","228,693","298,251","297,799","214,975","154,057","72,955","8,959","671"
"전라남도  (4600000000)","1,904,449","1,904,449","157,503","205,270","204,770","222,072","288,900","312,231","227,634","188,689","85,372","11,250","758"
"경상북도  (4700000000)","2,701,912","2,701,912","223,454","271,495","308,824","343,782","425,540","459,143","325,783","225,633","104,374","13,105","779"
"경상남도  (4800000000)","3,367,730","3,367,730","316,999","376,644","394,969","471,295","577,802","557,564","349,214","215,477","95,816","11,335","615"
"제주특별자치도  (5000000000)","632,802","632,802","63,992","76,688","74,723","86,580","111,454","98,591","59,787","39,669","17,986","3,116","216"
