"행정구역","2022년09월_계_총인구수","2022년09월_계_연령구간인구수","2022년09월_계_0~9세","2022년09월_계_10~19세","2022년09월_계_20~29세","2022년09월_계_30~39세","2022년09월_계_40~49세","2022년09월_계_50~59세","2022년09월_계_60~69세","2022년09월_계_70~79세","2022년09월_계_80~89세","2022년09월_계_90~99세","2022년09월_계_100세 이상"
"전국  (0000000000)","51,466,658","51,466,658","3,587,171","4,700,253","6,487,234","6,629,383","8,099,849","8,623,902","7,309,977","3,813,420","1,934,796","272,949","7,724"
"서울특별시  (1100000000)","9,450,768","9,450,768","555,020","751,506","1,405,549","1,426,341","1,458,407","1,497,362","1,288,139","711,313","314,021","41,804","1,306"
"부산광역시  (2600000000)","3,323,826","3,323,826","209,573","265,453","400,994","398,551","496,783","546,578","551,909","306,539","131,229","15,827","390"
"대구광역시  (2700000000)","2,367,735","2,367,735","159,966","217,410","298,790","280,696","365,839","416,155","347,621","183,135","87,235","10,638","250"
"인천광역시  (2800000000)","2,960,097","2,960,097","210,724","271,637","380,672","403,597","481,636","510,296","413,007","187,035","87,677","13,404","412"
"광주광역시  (2900000000)","1,432,856","1,432,856","108,527","150,801","200,863","178,172","234,066","237,425","175,175","95,722","45,707","6,226","172"
"대전광역시  (3000000000)","1,446,602","1,446,602","103,642","140,385","205,405","187,975","227,963","239,361","194,620","94,829","45,792","6,447","183"
"울산광역시  (3100000000)","1,112,191","1,112,191","86,771","109,713","131,189","140,963","182,096","205,245","160,764","66,272","25,790","3,328","60"
"세종특별자치시  (3600000000)","381,925","381,925","46,415","48,139","38,786","61,258","75,962","51,276","35,135","15,566","7,991","1,367","30"
"경기도  (4100000000)","13,574,353","13,574,353","1,054,380","1,327,378","1,753,988","1,880,750","2,286,448","2,291,043","1,721,533","803,681","396,341","57,083","1,728"
"강원도  (4200000000)","1,537,396","1,537,396","97,364","132,470","171,278","160,849","217,113","263,235","264,581","137,981","80,359","11,821","345"
"충청북도  (4300000000)","1,595,624","1,595,624","111,246","145,803","190,076","188,082","236,757","269,034","247,924","123,815","72,640","9,959","288"
"충청남도  (4400000000)","2,120,269","2,120,269","154,758","201,576","232,508","254,083","327,190","341,076","308,988","174,630","108,289","16,728","443"
"전라북도  (4500000000)","1,772,596","1,772,596","112,505","167,759","200,290","177,380","255,419","298,730","273,482","169,761","101,570","15,259","441"
"전라남도  (4600000000)","1,820,458","1,820,458","117,221","161,270","187,652","173,233","249,145","312,177","290,508","189,870","120,927","17,921","534"
"경상북도  (4700000000)","2,605,066","2,605,066","168,202","220,267","264,395","270,822","371,777","451,023","441,258","248,674","147,006","21,108","534"
"경상남도  (4800000000)","3,286,470","3,286,470","234,962","318,100","346,221","366,826","521,785","576,928","507,570","257,903","136,181","19,604","390"
"제주특별자치도  (5000000000)","678,426","678,426","55,895","70,586","78,578","79,805","111,463","116,958","87,763","46,694","26,041","4,425","218"
