"행정구역","2017년10월_계_총인구수","2017년10월_계_연령구간인구수","2017년10월_계_0~9세","2017년10월_계_10~19세","2017년10월_계_20~29세","2017년10월_계_30~39세","2017년10월_계_40~49세","2017년10월_계_50~59세","2017년10월_계_60~69세","2017년10월_계_70~79세","2017년10월_계_80~89세","2017년10월_계_90~99세","2017년10월_계_100세 이상"
"전국  (0000000000)","51,769,092","51,769,092","4,458,364","5,334,665","6,799,256","7,417,694","8,705,126","8,471,169","5,609,141","3,363,576","1,402,587","189,784","17,730"
"서울특별시  (1100000000)","9,882,810","9,882,810","735,090","902,233","1,450,303","1,592,459","1,652,282","1,555,735","1,104,315","631,680","220,208","33,035","5,470"
"부산광역시  (2600000000)","3,478,109","3,478,109","260,249","312,743","452,705","472,994","546,385","601,012","469,754","258,218","91,117","11,326","1,606"
"대구광역시  (2700000000)","2,477,186","2,477,186","202,146","263,439","332,496","326,775","421,684","424,171","280,780","156,481","61,619","6,991","604"
"인천광역시  (2800000000)","2,948,098","2,948,098","261,653","303,091","408,775","442,881","506,791","506,037","290,464","155,846","62,588","9,187","785"
"광주광역시  (2900000000)","1,466,716","1,466,716","136,653","181,313","203,918","207,791","253,799","225,329","137,770","83,101","32,245","4,449","348"
"대전광역시  (3000000000)","1,505,829","1,505,829","136,497","169,349","214,400","217,661","259,499","238,925","150,645","80,897","33,153","4,485","318"
"울산광역시  (3100000000)","1,165,528","1,165,528","113,011","127,489","157,253","172,439","202,044","207,075","115,523","49,949","18,193","2,400","152"
"세종특별자치시  (3600000000)","274,092","274,092","39,457","31,293","29,422","51,461","50,822","32,979","20,585","11,595","5,664","766","48"
"경기도  (4100000000)","12,841,321","12,841,321","1,229,733","1,417,558","1,712,586","1,940,653","2,309,110","2,066,977","1,177,727","672,906","272,617","38,124","3,330"
"강원도  (4200000000)","1,547,999","1,547,999","117,382","157,938","184,468","181,060","242,404","270,684","192,353","135,423","56,934","8,673","680"
"충청북도  (4300000000)","1,593,577","1,593,577","137,974","166,547","198,982","209,321","255,900","266,401","180,063","116,354","54,654","6,901","480"
"충청남도  (4400000000)","2,114,284","2,114,284","194,753","219,096","247,685","293,877","336,239","328,800","235,092","161,807","85,376","10,816","743"
"전라북도  (4500000000)","1,854,688","1,854,688","151,663","201,073","219,420","218,227","291,224","299,277","223,706","160,474","78,706","10,213","705"
"전라남도  (4600000000)","1,894,676","1,894,676","152,226","192,542","205,842","213,470","281,613","315,284","235,909","192,472","92,525","12,048","745"
"경상북도  (4700000000)","2,691,794","2,691,794","216,705","255,786","304,952","331,583","414,635","460,849","349,352","229,886","112,618","14,608","820"
"경상남도  (4800000000)","3,377,635","3,377,635","309,036","358,192","396,822","457,607","566,516","567,547","379,800","224,334","104,555","12,576","650"
"제주특별자치도  (5000000000)","654,750","654,750","64,136","74,983","79,227","87,435","114,179","104,087","65,303","42,153","19,815","3,186","246"
