"행정구역","2020년11월_계_총인구수","2020년11월_계_연령구간인구수","2020년11월_계_0~9세","2020년11월_계_10~19세","2020년11월_계_20~29세","2020년11월_계_30~39세","2020년11월_계_40~49세","2020년11월_계_50~59세","2020년11월_계_60~69세","2020년11월_계_70~79세","2020년11월_계_80~89세","2020년11월_계_90~99세","2020년11월_계_100세 이상"
"전국  (0000000000)","51,834,302","51,834,302","3,984,472","4,807,963","6,804,936","6,884,029","8,305,172","8,653,322","6,707,084","3,693,926","1,720,296","251,328","21,774"
"서울특별시  (1100000000)","9,679,771","9,679,771","627,357","785,233","1,461,133","1,478,727","1,531,956","1,526,471","1,239,857","703,243","276,533","42,535","6,726"
"부산광역시  (2600000000)","3,395,514","3,395,514","233,339","272,860","431,909","420,436","512,124","570,554","529,755","292,861","114,826","14,969","1,881"
"대구광역시  (2700000000)","2,421,859","2,421,859","178,930","226,927","322,503","295,408","384,997","426,294","324,511","175,011","77,193","9,355","730"
"인천광역시  (2800000000)","2,942,307","2,942,307","229,469","274,765","401,509","406,373","484,427","512,755","365,387","177,282","77,078","12,301","961"
"광주광역시  (2900000000)","1,451,993","1,451,993","120,143","157,750","209,837","186,451","241,635","233,918","163,259","93,224","39,530","5,826","420"
"대전광역시  (3000000000)","1,465,893","1,465,893","115,090","147,075","212,799","194,743","237,874","242,533","178,117","91,142","40,310","5,846","364"
"울산광역시  (3100000000)","1,137,345","1,137,345","98,943","112,596","145,257","152,323","188,183","209,890","144,424","59,874","22,602","3,081","172"
"세종특별자치시  (3600000000)","353,430","353,430","47,222","42,306","36,994","61,240","68,318","44,970","29,785","14,286","7,080","1,177","52"
"경기도  (4100000000)","13,413,459","13,413,459","1,148,218","1,332,593","1,804,745","1,906,454","2,298,870","2,234,028","1,521,458","764,570","346,189","52,032","4,302"
"강원도  (4200000000)","1,542,374","1,542,374","105,908","138,054","179,792","166,313","224,703","268,344","240,048","135,592","71,520","11,248","852"
"충청북도  (4300000000)","1,599,680","1,599,680","123,832","149,743","198,695","194,818","241,236","274,341","221,511","120,513","65,204","9,222","565"
"충청남도  (4400000000)","2,120,607","2,120,607","173,387","203,066","242,686","269,140","327,972","340,648","277,356","171,386","99,736","14,314","916"
"전라북도  (4500000000)","1,805,204","1,805,204","129,144","175,514","211,644","189,435","269,113","299,970","254,628","170,103","91,166","13,635","852"
"전라남도  (4600000000)","1,850,557","1,850,557","132,563","167,726","200,124","186,419","260,199","313,537","271,028","192,910","109,199","15,979","873"
"경상북도  (4700000000)","2,639,245","2,639,245","190,349","226,482","283,924","291,865","384,030","460,086","406,917","241,510","134,356","18,731","995"
"경상남도  (4800000000)","3,341,063","3,341,063","270,050","324,645","378,918","401,183","537,107","582,736","459,656","244,909","123,987","17,048","824"
"제주특별자치도  (5000000000)","674,001","674,001","60,528","70,628","82,467","82,701","112,428","112,247","79,387","45,510","23,787","4,029","289"
