"행정구역","2017년08월_계_총인구수","2017년08월_계_연령구간인구수","2017년08월_계_0~9세","2017년08월_계_10~19세","2017년08월_계_20~29세","2017년08월_계_30~39세","2017년08월_계_40~49세","2017년08월_계_50~59세","2017년08월_계_60~69세","2017년08월_계_70~79세","2017년08월_계_80~89세","2017년08월_계_90~99세","2017년08월_계_100세 이상"
"전국  (0000000000)","51,753,820","51,753,820","4,490,173","5,356,482","6,790,063","7,443,134","8,715,262","8,469,795","5,556,427","3,338,215","1,389,926","186,822","17,521"
"서울특별시  (1100000000)","9,902,072","9,902,072","742,659","908,091","1,452,651","1,600,382","1,656,835","1,560,585","1,098,215","626,610","217,967","32,650","5,427"
"부산광역시  (2600000000)","3,484,183","3,484,183","262,490","314,765","453,759","475,567","548,542","603,763","466,725","255,696","90,241","11,058","1,577"
"대구광역시  (2700000000)","2,479,887","2,479,887","203,891","265,203","332,178","328,382","423,472","424,372","278,495","155,382","61,039","6,878","595"
"인천광역시  (2800000000)","2,948,014","2,948,014","263,851","304,344","408,424","444,833","507,447","505,918","287,076","154,405","61,878","9,071","767"
"광주광역시  (2900000000)","1,466,642","1,466,642","137,686","182,056","203,404","208,842","254,359","224,712","136,591","82,258","31,986","4,398","350"
"대전광역시  (3000000000)","1,507,116","1,507,116","137,702","170,148","214,432","218,759","260,237","238,930","148,989","80,386","32,842","4,373","318"
"울산광역시  (3100000000)","1,165,909","1,165,909","113,723","128,105","157,351","173,300","202,574","206,783","114,192","49,326","18,062","2,344","149"
"세종특별자치시  (3600000000)","269,102","269,102","38,821","30,725","28,866","50,572","49,755","32,406","20,109","11,474","5,589","739","46"
"경기도  (4100000000)","12,810,014","12,810,014","1,235,834","1,421,315","1,705,979","1,941,985","2,306,168","2,060,532","1,161,706","666,251","269,440","37,516","3,288"
"강원도  (4200000000)","1,547,455","1,547,455","118,412","158,737","183,735","182,004","242,751","271,233","190,235","134,798","56,339","8,536","675"
"충청북도  (4300000000)","1,593,022","1,593,022","139,098","167,113","198,682","210,225","256,101","266,537","177,913","115,850","54,183","6,839","481"
"충청남도  (4400000000)","2,111,419","2,111,419","196,007","219,400","247,158","294,248","335,979","328,273","233,071","161,145","84,765","10,648","725"
"전라북도  (4500000000)","1,855,985","1,855,985","153,061","201,911","219,143","219,874","291,792","299,761","221,852","159,662","78,311","9,931","687"
"전라남도  (4600000000)","1,895,974","1,895,974","153,507","193,577","205,176","214,925","282,774","315,206","234,422","191,766","91,932","11,953","736"
"경상북도  (4700000000)","2,690,671","2,690,671","218,007","256,791","304,607","332,922","415,244","460,865","346,256","228,942","111,856","14,377","804"
"경상남도  (4800000000)","3,374,467","3,374,467","311,154","359,204","395,974","459,031","567,153","566,624","376,028","222,419","103,859","12,374","647"
"제주특별자치도  (5000000000)","651,888","651,888","64,270","74,997","78,544","87,283","114,079","103,295","64,552","41,845","19,637","3,137","249"
