"행정구역","2021년07월_계_총인구수","2021년07월_계_연령구간인구수","2021년07월_계_0~9세","2021년07월_계_10~19세","2021년07월_계_20~29세","2021년07월_계_30~39세","2021년07월_계_40~49세","2021년07월_계_50~59세","2021년07월_계_60~69세","2021년07월_계_70~79세","2021년07월_계_80~89세","2021년07월_계_90~99세","2021년07월_계_100세 이상"
"전국  (0000000000)","51,671,569","51,671,569","3,843,759","4,737,829","6,733,054","6,764,334","8,205,797","8,591,085","7,039,371","3,699,044","1,790,233","256,245","10,818"
"서울특별시  (1100000000)","9,558,153","9,558,153","599,600","764,952","1,440,484","1,449,434","1,497,354","1,505,745","1,274,190","696,452","286,511","40,954","2,477"
"부산광역시  (2600000000)","3,361,781","3,361,781","224,799","267,659","422,488","409,975","505,116","556,481","544,644","294,713","120,274","14,876","756"
"대구광역시  (2700000000)","2,395,749","2,395,749","171,893","220,577","315,051","287,590","376,422","419,517","337,985","175,933","80,677","9,732","372"
"인천광역시  (2800000000)","2,937,440","2,937,440","221,097","271,547","394,550","400,637","480,528","508,488","388,725","178,261","80,508","12,554","545"
"광주광역시  (2900000000)","1,442,482","1,442,482","116,003","153,869","207,814","182,548","237,460","233,995","169,107","94,071","41,385","5,997","233"
"대전광역시  (3000000000)","1,455,300","1,455,300","110,138","143,598","210,655","190,813","233,122","239,271","187,703","91,741","42,113","5,937","209"
"울산광역시  (3100000000)","1,125,727","1,125,727","94,428","110,546","140,710","147,449","184,951","206,594","152,653","61,642","23,542","3,129","83"
"세종특별자치시  (3600000000)","364,364","364,364","46,995","44,340","38,265","61,176","71,019","46,878","32,468","14,554","7,365","1,268","36"
"경기도  (4100000000)","13,512,867","13,512,867","1,119,413","1,326,320","1,809,310","1,898,501","2,295,435","2,249,247","1,625,682","769,763","363,493","53,391","2,312"
"강원도  (4200000000)","1,536,140","1,536,140","102,580","135,021","176,875","163,235","220,452","263,759","253,985","133,653","74,741","11,374","465"
"충청북도  (4300000000)","1,597,501","1,597,501","119,553","147,224","196,710","192,127","238,200","269,459","236,905","119,913","67,734","9,360","316"
"충청남도  (4400000000)","2,118,205","2,118,205","166,848","201,286","240,255","262,268","326,371","337,638","294,422","171,492","102,261","14,845","519"
"전라북도  (4500000000)","1,793,902","1,793,902","123,179","171,743","209,534","184,768","262,826","297,818","264,807","170,737","93,733","14,225","532"
"전라남도  (4600000000)","1,839,698","1,839,698","127,179","164,477","197,212","181,118","254,908","311,829","280,838","191,252","113,467","16,821","597"
"경상북도  (4700000000)","2,631,649","2,631,649","182,918","223,455","280,421","283,759","378,861","453,913","427,094","241,786","139,206","19,584","652"
"경상남도  (4800000000)","3,324,735","3,324,735","257,940","320,906","370,748","387,531","531,015","576,482","485,482","247,494","128,534","18,093","510"
"제주특별자치도  (5000000000)","675,876","675,876","59,196","70,309","81,972","81,405","111,757","113,971","82,681","45,587","24,689","4,105","204"
