"행정구역","2012년04월_계_총인구수","2012년04월_계_연령구간인구수","2012년04월_계_0~9세","2012년04월_계_10~19세","2012년04월_계_20~29세","2012년04월_계_30~39세","2012년04월_계_40~49세","2012년04월_계_50~59세","2012년04월_계_60~69세","2012년04월_계_70~79세","2012년04월_계_80~89세","2012년04월_계_90~99세","2012년04월_계_100세 이상"
"전국  (0000000000)","50,801,531","50,801,531","4,657,093","6,604,739","6,669,850","8,239,701","8,856,728","7,608,384","4,254,064","2,846,810","928,289","123,948","11,925"
"서울특별시  (1100000000)","10,241,387","10,241,387","830,490","1,184,630","1,515,734","1,827,547","1,745,247","1,565,570","901,724","493,363","149,994","23,415","3,673"
"부산광역시  (2600000000)","3,545,806","3,545,806","264,466","422,268","474,250","534,835","591,960","622,258","363,182","204,661","59,912","6,909","1,105"
"대구광역시  (2700000000)","2,507,310","2,507,310","215,200","346,252","329,405","384,635","453,875","389,177","212,690","132,275","38,955","4,463","383"
"인천광역시  (2800000000)","2,815,158","2,815,158","265,276","376,592","388,227","469,606","519,153","427,146","200,680","121,179","41,130","5,693","476"
"광주광역시  (2900000000)","1,466,676","1,466,676","150,062","227,771","199,426","242,421","253,471","192,245","109,782","66,373","21,919","2,945","261"
"대전광역시  (3000000000)","1,520,628","1,520,628","152,269","215,826","210,586","253,259","267,233","220,214","109,450","66,764","21,904","2,903","220"
"울산광역시  (3100000000)","1,139,628","1,139,628","112,432","167,041","151,199","186,190","218,735","175,889","75,761","38,474","12,307","1,510","90"
"경기도  (4100000000)","11,984,985","11,984,985","1,251,438","1,647,387","1,553,470","2,082,610","2,238,312","1,669,185","814,291","531,726","170,724","23,673","2,169"
"강원도  (4200000000)","1,537,096","1,537,096","130,545","196,659","182,064","211,607","254,001","252,411","146,564","117,988","39,224","5,582","451"
"충청북도  (4300000000)","1,565,389","1,565,389","146,467","207,671","195,387","233,814","262,292","236,614","133,661","108,914","35,579","4,694","296"
"충청남도  (4400000000)","2,110,896","2,110,896","204,661","265,717","254,058","323,390","337,240","301,379","192,866","166,183","57,546","7,306","550"
"전라북도  (4500000000)","1,873,333","1,873,333","166,635","251,403","222,664","261,023","299,312","274,080","186,959","151,229","52,737","6,790","501"
"전라남도  (4600000000)","1,910,533","1,910,533","161,745","244,575","207,665","245,043","299,904","280,653","211,141","185,170","65,737","8,320","580"
"경상북도  (4700000000)","2,694,944","2,694,944","226,393","324,261","322,644","381,526","437,208","424,338","269,531","222,127","76,545","9,839","532"
"경상남도  (4800000000)","3,309,325","3,309,325","318,820","442,912","396,279","515,797","576,467","497,862","277,106","204,438","71,715","7,465","464"
"제주특별자치도  (5000000000)","578,437","578,437","60,194","83,774","66,792","86,398","102,318","79,363","48,676","35,946","12,361","2,441","174"
