"행정구역","2010년05월_계_총인구수","2010년05월_계_연령구간인구수","2010년05월_계_0~9세","2010년05월_계_10~19세","2010년05월_계_20~29세","2010년05월_계_30~39세","2010년05월_계_40~49세","2010년05월_계_50~59세","2010년05월_계_60~69세","2010년05월_계_70~79세","2010년05월_계_80~89세","2010년05월_계_90~99세","2010년05월_계_100세 이상"
"전국  (0000000000)","49,913,379","49,913,379","4,830,945","6,808,890","6,949,194","8,347,200","8,746,325","6,689,995","4,093,031","2,538,993","810,398","95,666","2,742"
"서울특별시  (1100000000)","10,197,997","10,197,997","876,890","1,250,977","1,616,862","1,867,590","1,724,380","1,424,485","865,717","422,707","131,054","16,828","507"
"부산광역시  (2600000000)","3,535,620","3,535,620","275,834","450,686","512,197","539,553","609,133","570,555","343,078","178,160","51,446","4,844","134"
"대구광역시  (2700000000)","2,489,585","2,489,585","227,742","362,007","346,816","395,472","455,510","347,119","201,246","117,001","33,123","3,455","94"
"인천광역시  (2800000000)","2,722,708","2,722,708","268,146","391,369","392,564","462,918","513,554","359,349","188,284","106,749","35,445","4,208","122"
"광주광역시  (2900000000)","1,437,314","1,437,314","157,209","231,593","206,947","243,330","245,292","169,364","103,803","57,853","19,432","2,415","76"
"대전광역시  (3000000000)","1,487,985","1,487,985","156,071","222,159","217,465","253,981","263,360","191,639","102,895","58,911","19,122","2,312","70"
"울산광역시  (3100000000)","1,115,806","1,115,806","115,799","175,272","154,006","187,162","219,059","150,898","67,841","33,789","10,766","1,191","23"
"경기도  (4100000000)","11,571,684","11,571,684","1,280,359","1,663,535","1,566,503","2,101,901","2,158,642","1,397,265","772,556","465,567","147,142","17,722","492"
"강원도  (4200000000)","1,513,135","1,513,135","138,785","199,396","187,452","218,547","256,136","220,415","147,971","104,712","34,939","4,636","146"
"충청북도  (4300000000)","1,531,015","1,531,015","150,604","211,827","202,677","233,677","261,886","204,706","130,894","99,225","31,581","3,835","103"
"충청남도  (4400000000)","2,049,494","2,049,494","206,547","267,081","263,301","317,702","330,445","263,881","189,476","155,003","49,895","5,996","167"
"전라북도  (4500000000)","1,855,766","1,855,766","175,580","256,892","234,181","267,463","296,906","247,744","185,673","138,924","46,668","5,549","186"
"전라남도  (4600000000)","1,911,275","1,911,275","171,956","251,859","220,720","254,573","301,138","257,318","215,056","172,649","58,948","6,832","226"
"경상북도  (4700000000)","2,669,666","2,669,666","236,481","335,297","340,048","388,475","440,624","380,720","265,160","206,414","68,078","8,193","176"
"경상남도  (4800000000)","3,259,981","3,259,981","330,331","455,164","417,824","525,662","572,929","435,400","266,128","188,878","61,879","5,647","139"
"제주특별자치도  (5000000000)","564,348","564,348","62,611","83,776","69,631","89,194","97,331","69,137","47,253","32,451","10,880","2,003","81"
