"행정구역","2021년04월_계_총인구수","2021년04월_계_연령구간인구수","2021년04월_계_0~9세","2021년04월_계_10~19세","2021년04월_계_20~29세","2021년04월_계_30~39세","2021년04월_계_40~49세","2021년04월_계_50~59세","2021년04월_계_60~69세","2021년04월_계_70~79세","2021년04월_계_80~89세","2021년04월_계_90~99세","2021년04월_계_100세 이상"
"전국  (0000000000)","51,702,100","51,702,100","3,891,405","4,753,626","6,761,949","6,802,386","8,244,087","8,604,370","6,918,145","3,693,918","1,766,149","254,459","11,606"
"서울특별시  (1100000000)","9,588,711","9,588,711","607,863","770,905","1,448,195","1,458,508","1,508,768","1,511,117","1,259,839","697,684","282,213","40,883","2,736"
"부산광역시  (2600000000)","3,369,704","3,369,704","227,645","269,088","426,109","413,070","507,314","560,443","538,609","293,433","118,489","14,737","767"
"대구광역시  (2700000000)","2,406,296","2,406,296","174,060","222,409","317,686","290,180","379,728","422,181","333,756","175,962","79,992","9,815","527"
"인천광역시  (2800000000)","2,936,214","2,936,214","223,789","272,335","397,230","402,023","481,422","509,335","380,258","177,642","79,183","12,477","520"
"광주광역시  (2900000000)","1,444,787","1,444,787","117,272","154,930","208,208","183,705","239,431","233,781","166,786","93,666","40,716","6,001","291"
"대전광역시  (3000000000)","1,457,619","1,457,619","111,757","144,580","211,361","192,055","234,618","239,844","184,422","91,427","41,422","5,932","201"
"울산광역시  (3100000000)","1,128,163","1,128,163","95,855","110,894","142,012","148,949","186,142","207,341","149,602","61,003","23,183","3,096","86"
"세종특별자치시  (3600000000)","361,396","361,396","47,239","43,710","38,010","61,490","70,245","46,140","31,569","14,422","7,284","1,251","36"
"경기도  (4100000000)","13,479,798","13,479,798","1,130,520","1,325,369","1,812,656","1,901,856","2,298,715","2,242,984","1,587,742","767,606","357,086","52,864","2,400"
"강원도  (4200000000)","1,536,175","1,536,175","103,764","135,834","177,456","164,049","221,735","264,796","248,600","134,410","73,713","11,331","487"
"충청북도  (4300000000)","1,596,303","1,596,303","120,958","147,753","197,283","192,675","239,112","270,275","231,704","119,962","66,910","9,348","323"
"충청남도  (4400000000)","2,116,452","2,116,452","169,094","201,400","240,595","264,398","327,136","337,664","288,630","170,950","101,393","14,668","524"
"전라북도  (4500000000)","1,796,331","1,796,331","125,253","172,628","209,487","185,964","265,638","298,144","261,328","170,497","92,815","14,018","559"
"전라남도  (4600000000)","1,844,148","1,844,148","129,089","165,294","198,752","182,942","257,603","312,389","277,277","191,492","112,032","16,622","656"
"경상북도  (4700000000)","2,635,896","2,635,896","185,360","224,452","281,555","286,646","381,057","456,550","420,500","241,463","138,128","19,467","718"
"경상남도  (4800000000)","3,329,623","3,329,623","262,156","321,732","373,293","392,090","533,055","578,495","476,254","246,804","127,294","17,871","579"
"제주특별자치도  (5000000000)","674,484","674,484","59,731","70,313","82,061","81,786","112,368","112,891","81,269","45,495","24,296","4,078","196"
