"행정구역","2008년12월_계_총인구수","2008년12월_계_연령구간인구수","2008년12월_계_0~9세","2008년12월_계_10~19세","2008년12월_계_20~29세","2008년12월_계_30~39세","2008년12월_계_40~49세","2008년12월_계_50~59세","2008년12월_계_60~69세","2008년12월_계_70~79세","2008년12월_계_80~89세","2008년12월_계_90~99세","2008년12월_계_100세 이상"
"전국  (0000000000)","49,540,367","49,540,367","5,096,863","6,824,922","7,225,638","8,470,294","8,671,848","6,140,573","3,964,796","2,333,042","726,164","83,892","2,335"
"서울특별시  (1100000000)","10,200,827","10,200,827","930,515","1,273,921","1,701,253","1,888,662","1,721,870","1,341,904","827,725","381,508","118,466","14,592","411"
"부산광역시  (2600000000)","3,564,577","3,564,577","295,585","465,555","547,510","549,690","626,029","541,589","327,651","160,737","45,839","4,275","117"
"대구광역시  (2700000000)","2,492,724","2,492,724","243,689","367,756","363,215","407,995","456,905","321,346","192,853","105,937","29,895","3,047","86"
"인천광역시  (2800000000)","2,692,696","2,692,696","282,010","395,667","402,627","468,951","511,496","320,145","178,327","98,187","31,632","3,562","92"
"광주광역시  (2900000000)","1,422,702","1,422,702","165,726","228,874","215,825","243,262","241,756","155,911","98,980","53,158","17,013","2,131","66"
"대전광역시  (3000000000)","1,480,895","1,480,895","165,185","223,036","226,246","259,751","261,080","174,724","97,456","54,040","17,290","2,036","51"
"울산광역시  (3100000000)","1,112,407","1,112,407","123,828","177,287","160,327","192,904","218,035","135,463","63,038","30,589","9,861","1,059","16"
"경기도  (4100000000)","11,292,264","11,292,264","1,329,090","1,634,134","1,587,704","2,118,019","2,087,212","1,229,523","737,590","423,231","130,225","15,131","405"
"강원도  (4200000000)","1,508,575","1,508,575","148,237","198,539","196,588","225,353","258,752","198,190","151,034","95,832","31,807","4,123","120"
"충청북도  (4300000000)","1,519,587","1,519,587","158,447","211,999","210,942","238,781","257,980","186,114","131,196","92,194","28,407","3,439","88"
"충청남도  (4400000000)","2,018,537","2,018,537","212,862","262,791","273,062","316,376","325,925","244,763","186,786","145,647","44,901","5,290","134"
"전라북도  (4500000000)","1,855,772","1,855,772","187,075","258,021","245,069","272,978","297,898","233,316","182,817","130,746","42,667","5,012","173"
"전라남도  (4600000000)","1,919,000","1,919,000","185,983","252,258","233,155","260,907","303,468","242,694","219,728","163,149","51,421","6,017","220"
"경상북도  (4700000000)","2,673,931","2,673,931","255,206","338,850","356,316","401,356","443,641","353,577","263,737","191,372","62,418","7,289","169"
"경상남도  (4800000000)","3,225,255","3,225,255","346,853","454,277","432,445","533,583","565,042","397,813","258,931","176,530","54,694","4,964","123"
"제주특별자치도  (5000000000)","560,618","560,618","66,572","81,957","73,354","91,726","94,759","63,501","46,947","30,185","9,628","1,925","64"
