"행정구역","2020년08월_계_총인구수","2020년08월_계_연령구간인구수","2020년08월_계_0~9세","2020년08월_계_10~19세","2020년08월_계_20~29세","2020년08월_계_30~39세","2020년08월_계_40~49세","2020년08월_계_50~59세","2020년08월_계_60~69세","2020년08월_계_70~79세","2020년08월_계_80~89세","2020년08월_계_90~99세","2020년08월_계_100세 이상"
"전국  (0000000000)","51,839,953","51,839,953","4,045,950","4,838,700","6,800,612","6,939,804","8,330,276","8,651,547","6,590,179","3,676,849","1,698,445","246,180","21,411"
"서울특별시  (1100000000)","9,708,247","9,708,247","639,596","794,131","1,465,467","1,490,070","1,542,023","1,529,802","1,225,960","700,846","271,967","41,753","6,632"
"부산광역시  (2600000000)","3,401,072","3,401,072","236,814","274,958","433,203","425,362","513,686","573,461","522,542","291,533","112,849","14,800","1,864"
"대구광역시  (2700000000)","2,428,228","2,428,228","182,168","228,864","323,345","299,184","386,857","427,501","319,802","174,435","76,234","9,129","709"
"인천광역시  (2800000000)","2,943,491","2,943,491","233,407","275,994","402,504","409,809","485,648","513,155","357,885","176,064","76,036","12,061","928"
"광주광역시  (2900000000)","1,454,154","1,454,154","122,309","159,172","209,096","188,454","243,152","233,774","160,460","92,458","39,133","5,723","423"
"대전광역시  (3000000000)","1,469,431","1,469,431","117,415","148,434","212,919","196,687","239,441","242,755","175,168","90,599","39,872","5,776","365"
"울산광역시  (3100000000)","1,140,310","1,140,310","100,818","113,185","145,980","154,757","188,931","210,425","141,600","59,134","22,267","3,046","167"
"세종특별자치시  (3600000000)","347,232","347,232","46,987","41,416","36,241","60,795","66,950","43,814","28,836","14,020","6,963","1,154","56"
"경기도  (4100000000)","13,370,714","13,370,714","1,161,588","1,338,833","1,795,440","1,912,042","2,297,528","2,223,814","1,486,778","759,138","340,520","50,809","4,224"
"강원도  (4200000000)","1,540,689","1,540,689","107,032","139,068","179,267","167,651","225,317","268,684","235,672","135,836","70,320","11,003","839"
"충청북도  (4300000000)","1,598,162","1,598,162","125,667","150,379","198,229","196,123","242,036","274,200","217,212","120,092","64,660","9,003","561"
"충청남도  (4400000000)","2,120,519","2,120,519","176,291","203,833","242,317","271,792","328,767","340,074","272,578","170,826","99,177","13,960","904"
"전라북도  (4500000000)","1,807,094","1,807,094","131,521","176,668","211,321","191,716","270,761","300,573","250,774","168,927","90,648","13,333","852"
"전라남도  (4600000000)","1,851,985","1,851,985","134,604","168,964","199,787","188,450","261,788","314,234","266,839","192,281","108,471","15,726","841"
"경상북도  (4700000000)","2,640,932","2,640,932","193,259","227,836","284,298","295,559","385,603","460,960","399,790","241,185","133,193","18,280","969"
"경상남도  (4800000000)","3,345,169","3,345,169","275,256","326,156","379,408","407,944","539,194","582,524","450,275","244,289","122,654","16,680","789"
"제주특별자치도  (5000000000)","672,524","672,524","61,218","70,809","81,790","83,409","112,594","111,797","78,008","45,186","23,481","3,944","288"
