"행정구역","2019년06월_계_총인구수","2019년06월_계_연령구간인구수","2019년06월_계_0~9세","2019년06월_계_10~19세","2019년06월_계_20~29세","2019년06월_계_30~39세","2019년06월_계_40~49세","2019년06월_계_50~59세","2019년06월_계_60~69세","2019년06월_계_70~79세","2019년06월_계_80~89세","2019년06월_계_90~99세","2019년06월_계_100세 이상"
"전국  (0000000000)","51,842,636","51,842,636","4,233,394","5,042,120","6,820,221","7,172,037","8,417,929","8,670,218","6,121,782","3,541,108","1,581,405","222,788","19,634"
"서울특별시  (1100000000)","9,757,144","9,757,144","676,064","836,603","1,459,723","1,530,435","1,573,619","1,548,427","1,166,267","671,622","250,064","38,229","6,091"
"부산광역시  (2600000000)","3,427,632","3,427,632","247,334","289,667","440,987","445,327","520,918","589,363","497,177","278,152","103,437","13,536","1,734"
"대구광역시  (2700000000)","2,450,478","2,450,478","191,516","243,227","327,796","312,425","397,864","431,093","299,523","167,763","70,275","8,346","650"
"인천광역시  (2800000000)","2,957,024","2,957,024","246,802","287,362","409,063","427,647","491,271","517,506","327,054","167,649","70,855","10,955","860"
"광주광역시  (2900000000)","1,459,024","1,459,024","128,569","167,851","207,319","196,848","245,813","232,932","149,218","88,545","36,453","5,088","388"
"대전광역시  (3000000000)","1,482,938","1,482,938","125,319","156,447","213,928","204,551","245,264","244,767","163,368","86,055","37,654","5,254","331"
"울산광역시  (3100000000)","1,151,301","1,151,301","106,390","118,624","150,981","163,213","192,011","211,551","129,623","55,366","20,565","2,816","161"
"세종특별자치시  (3600000000)","327,643","327,643","45,901","38,371","35,132","60,038","61,420","40,595","25,657","12,993","6,476","1,005","55"
"경기도  (4100000000)","13,159,178","13,159,178","1,196,919","1,372,036","1,760,436","1,937,647","2,284,639","2,179,942","1,342,871","722,469","312,919","45,498","3,802"
"강원도  (4200000000)","1,540,855","1,540,855","110,952","146,780","180,867","172,887","230,518","272,013","214,770","136,328","65,049","9,931","760"
"충청북도  (4300000000)","1,599,650","1,599,650","131,465","157,153","200,586","202,650","245,174","274,038","200,381","118,474","61,002","8,187","540"
"충청남도  (4400000000)","2,125,855","2,125,855","185,577","210,660","246,847","284,363","329,208","341,273","254,535","165,009","94,873","12,690","820"
"전라북도  (4500000000)","1,826,717","1,826,717","140,259","186,241","215,227","202,747","277,464","305,453","237,545","162,776","86,136","12,086","783"
"전라남도  (4600000000)","1,870,587","1,870,587","142,126","178,612","203,707","199,147","268,157","319,260","251,133","191,302","102,653","13,700","790"
"경상북도  (4700000000)","2,669,850","2,669,850","204,064","240,137","295,733","313,397","394,625","468,123","373,932","236,553","125,508","16,868","910"
"경상남도  (4800000000)","3,366,989","3,366,989","290,998","339,566","389,859","432,335","546,512","583,709","417,040","235,832","115,368","15,074","696"
"제주특별자치도  (5000000000)","669,771","669,771","63,139","72,783","82,030","86,380","113,452","110,173","71,688","44,220","22,118","3,525","263"
