"행정구역","2019년11월_계_총인구수","2019년11월_계_연령구간인구수","2019년11월_계_0~9세","2019년11월_계_10~19세","2019년11월_계_20~29세","2019년11월_계_30~39세","2019년11월_계_40~49세","2019년11월_계_50~59세","2019년11월_계_60~69세","2019년11월_계_70~79세","2019년11월_계_80~89세","2019년11월_계_90~99세","2019년11월_계_100세 이상"
"전국  (0000000000)","51,851,427","51,851,427","4,176,547","4,975,650","6,814,173","7,089,285","8,381,346","8,685,694","6,265,352","3,591,211","1,622,683","229,384","20,102"
"서울특별시  (1100000000)","9,732,577","9,732,577","664,144","822,913","1,457,518","1,512,638","1,561,435","1,544,290","1,183,802","682,764","257,487","39,348","6,238"
"부산광역시  (2600000000)","3,416,721","3,416,721","243,773","284,489","437,244","437,460","518,175","585,213","504,702","283,496","106,462","13,932","1,775"
"대구광역시  (2700000000)","2,441,581","2,441,581","188,644","238,535","325,086","307,441","394,128","430,413","305,721","169,907","72,466","8,568","672"
"인천광역시  (2800000000)","2,957,249","2,957,249","243,120","283,967","408,042","422,262","489,670","517,772","336,637","170,729","72,887","11,279","884"
"광주광역시  (2900000000)","1,458,915","1,458,915","126,804","165,218","208,495","193,903","244,874","233,527","152,613","90,506","37,364","5,211","400"
"대전광역시  (3000000000)","1,476,955","1,476,955","122,377","153,909","212,982","201,543","242,748","244,718","167,054","87,354","38,578","5,354","338"
"울산광역시  (3100000000)","1,148,922","1,148,922","104,757","117,175","149,527","160,483","190,958","211,683","133,508","56,749","21,027","2,896","159"
"세종특별자치시  (3600000000)","338,647","338,647","47,094","39,753","36,137","61,317","63,897","42,269","26,977","13,384","6,706","1,058","55"
"경기도  (4100000000)","13,228,177","13,228,177","1,186,887","1,359,104","1,768,975","1,928,525","2,286,573","2,200,743","1,387,297","735,878","323,003","47,289","3,903"
"강원도  (4200000000)","1,541,399","1,541,399","109,734","144,432","180,977","170,989","228,401","271,622","221,159","136,245","66,838","10,218","784"
"충청북도  (4300000000)","1,599,651","1,599,651","129,655","154,836","200,242","200,490","243,362","274,855","205,874","118,964","62,441","8,396","536"
"충청남도  (4400000000)","2,124,302","2,124,302","182,586","208,753","245,794","280,296","328,008","342,640","259,226","166,524","96,578","13,035","862"
"전라북도  (4500000000)","1,820,799","1,820,799","137,582","183,180","214,330","198,940","274,642","304,643","241,506","164,728","88,071","12,377","800"
"전라남도  (4600000000)","1,865,588","1,865,588","139,732","175,526","203,624","195,452","265,706","317,850","256,037","192,456","104,303","14,105","797"
"경상북도  (4700000000)","2,665,775","2,665,775","200,877","236,526","294,783","307,871","391,762","467,462","382,210","237,952","128,283","17,129","920"
"경상남도  (4800000000)","3,363,274","3,363,274","286,306","335,162","388,197","424,632","543,808","585,333","427,019","239,013","117,544","15,547","713"
"제주특별자치도  (5000000000)","670,895","670,895","62,475","72,172","82,220","85,043","113,199","110,661","74,010","44,562","22,645","3,642","266"
