"행정구역","2023년02월_계_총인구수","2023년02월_계_연령구간인구수","2023년02월_계_0~9세","2023년02월_계_10~19세","2023년02월_계_20~29세","2023년02월_계_30~39세","2023년02월_계_40~49세","2023년02월_계_50~59세","2023년02월_계_60~69세","2023년02월_계_70~79세","2023년02월_계_80~89세","2023년02월_계_90~99세","2023년02월_계_100세 이상"
"전국  (0000000000)","51,421,479","51,421,479","3,494,655","4,697,666","6,366,296","6,581,804","8,068,794","8,622,349","7,461,127","3,840,239","1,997,296","283,090","8,163"
"서울특별시  (1100000000)","9,427,583","9,427,583","538,645","749,786","1,384,235","1,421,598","1,447,879","1,493,759","1,304,067","716,454","326,835","42,976","1,349"
"부산광역시  (2600000000)","3,315,516","3,315,516","204,412","266,098","392,524","394,039","494,163","542,420","558,375","309,922","136,722","16,434","407"
"대구광역시  (2700000000)","2,360,662","2,360,662","156,282","216,887","291,034","278,140","362,841","415,025","353,164","185,169","90,722","11,150","248"
"인천광역시  (2800000000)","2,971,788","2,971,788","207,840","272,893","373,372","404,771","482,882","510,124","425,180","189,331","90,982","13,961","452"
"광주광역시  (2900000000)","1,428,927","1,428,927","105,650","150,167","196,829","175,957","232,827","238,653","178,800","96,265","47,160","6,437","182"
"대전광역시  (3000000000)","1,445,875","1,445,875","101,247","140,007","202,876","187,214","226,352","239,683","198,700","95,640","47,303","6,665","188"
"울산광역시  (3100000000)","1,108,665","1,108,665","83,898","109,963","127,559","138,561","181,272","204,472","164,825","67,607","26,919","3,523","66"
"세종특별자치시  (3600000000)","385,285","385,285","45,784","49,513","38,170","60,792","77,206","52,173","36,235","15,789","8,157","1,428","38"
"경기도  (4100000000)","13,600,800","13,600,800","1,032,014","1,327,214","1,724,885","1,874,404","2,287,115","2,300,679","1,770,380","813,777","409,320","59,171","1,841"
"강원도  (4200000000)","1,534,067","1,534,067","95,141","131,224","168,363","159,458","215,054","261,618","269,829","138,511","82,401","12,111","357"
"충청북도  (4300000000)","1,593,434","1,593,434","107,950","145,411","186,539","186,321","235,801","268,526","253,480","124,103","74,615","10,405","283"
"충청남도  (4400000000)","2,123,625","2,123,625","150,727","202,310","229,433","251,571","327,807","342,479","316,678","174,123","110,533","17,494","470"
"전라북도  (4500000000)","1,766,524","1,766,524","108,837","166,953","196,280","174,806","253,120","298,319","279,060","168,482","104,333","15,846","488"
"전라남도  (4600000000)","1,814,858","1,814,858","113,470","160,732","183,953","171,064","247,156","311,469","296,147","187,956","123,914","18,425","572"
"경상북도  (4700000000)","2,594,399","2,594,399","162,513","219,956","257,415","265,729","368,591","448,823","448,159","249,535","151,129","21,996","553"
"경상남도  (4800000000)","3,272,381","3,272,381","226,128","317,982","336,046","358,402","517,958","576,371","518,271","260,616","139,745","20,444","418"
"제주특별자치도  (5000000000)","677,090","677,090","54,117","70,570","76,783","78,977","110,770","117,756","89,777","46,959","26,506","4,624","251"
