"행정구역","2015년12월_계_총인구수","2015년12월_계_연령구간인구수","2015년12월_계_0~9세","2015년12월_계_10~19세","2015년12월_계_20~29세","2015년12월_계_30~39세","2015년12월_계_40~49세","2015년12월_계_50~59세","2015년12월_계_60~69세","2015년12월_계_70~79세","2015년12월_계_80~89세","2015년12월_계_90~99세","2015년12월_계_100세 이상"
"전국  (0000000000)","51,529,338","51,529,338","4,601,688","5,717,089","6,699,048","7,670,966","8,858,993","8,324,791","5,073,279","3,176,437","1,225,210","165,628","16,209"
"서울특별시  (1100000000)","10,022,181","10,022,181","783,299","985,790","1,447,221","1,668,253","1,701,609","1,588,333","1,037,752","582,367","192,801","29,719","5,037"
"부산광역시  (2600000000)","3,513,777","3,513,777","267,227","345,503","456,514","493,958","568,218","619,703","432,899","239,641","79,128","9,497","1,489"
"대구광역시  (2700000000)","2,487,829","2,487,829","208,115","289,590","326,755","342,633","438,674","419,653","253,693","148,884","53,282","6,007","543"
"인천광역시  (2800000000)","2,925,815","2,925,815","271,758","324,530","402,113","455,898","516,105","494,119","255,834","142,147","54,650","7,960","701"
"광주광역시  (2900000000)","1,472,199","1,472,199","143,700","197,005","198,686","221,036","258,049","217,366","127,348","76,489","28,346","3,860","314"
"대전광역시  (3000000000)","1,518,775","1,518,775","145,049","184,964","210,749","228,720","267,008","238,664","134,281","76,136","29,005","3,918","281"
"울산광역시  (3100000000)","1,173,534","1,173,534","116,241","139,958","158,615","180,833","211,988","201,390","100,468","45,817","16,011","2,074","139"
"세종특별자치시  (3600000000)","210,884","210,884","29,825","23,398","23,043","40,025","37,370","25,872","15,614","10,351","4,718","634","34"
"경기도  (4100000000)","12,522,606","12,522,606","1,251,234","1,479,739","1,644,870","1,969,170","2,302,937","1,962,003","1,027,712","616,198","232,931","32,804","3,008"
"강원도  (4200000000)","1,549,507","1,549,507","123,275","171,073","184,802","189,754","250,407","269,286","171,452","131,730","49,542","7,578","608"
"충청북도  (4300000000)","1,583,952","1,583,952","142,319","179,628","196,456","216,258","262,133","260,270","158,194","114,586","47,691","5,977","440"
"충청남도  (4400000000)","2,077,649","2,077,649","197,236","229,214","244,233","296,909","333,108","318,857","212,781","160,439","74,759","9,433","680"
"전라북도  (4500000000)","1,869,711","1,869,711","159,824","217,813","218,698","232,517","299,535","295,583","210,933","155,007","70,437","8,725","639"
"전라남도  (4600000000)","1,908,996","1,908,996","158,142","209,957","206,551","224,820","291,730","308,904","224,235","190,822","82,190","10,892","753"
"경상북도  (4700000000)","2,702,826","2,702,826","223,394","277,327","311,383","347,557","428,513","456,781","314,821","229,763","99,895","12,658","734"
"경상남도  (4800000000)","3,364,702","3,364,702","317,867","384,287","394,794","476,814","580,967","551,878","337,382","216,802","92,498","10,817","596"
"제주특별자치도  (5000000000)","624,395","624,395","63,183","77,313","73,565","85,811","110,642","96,129","57,880","39,258","17,326","3,075","213"
