"행정구역","2017년02월_계_총인구수","2017년02월_계_연령구간인구수","2017년02월_계_0~9세","2017년02월_계_10~19세","2017년02월_계_20~29세","2017년02월_계_30~39세","2017년02월_계_40~49세","2017년02월_계_50~59세","2017년02월_계_60~69세","2017년02월_계_70~79세","2017년02월_계_80~89세","2017년02월_계_90~99세","2017년02월_계_100세 이상"
"전국  (0000000000)","51,712,221","51,712,221","4,546,447","5,442,982","6,741,662","7,510,569","8,779,846","8,454,764","5,416,992","3,273,742","1,346,869","180,505","17,843"
"서울특별시  (1100000000)","9,931,412","9,931,412","756,305","928,179","1,441,641","1,617,132","1,674,901","1,571,938","1,080,899","611,823","211,130","31,892","5,572"
"부산광역시  (2600000000)","3,495,478","3,495,478","266,012","322,597","453,546","481,180","555,913","609,450","457,624","249,488","87,459","10,625","1,584"
"대구광역시  (2700000000)","2,484,578","2,484,578","206,544","271,870","329,868","332,173","430,028","423,302","272,491","152,048","59,016","6,637","601"
"인천광역시  (2800000000)","2,944,266","2,944,266","267,983","309,492","405,758","448,631","510,911","504,515","277,473","149,815","60,163","8,750","775"
"광주광역시  (2900000000)","1,468,527","1,468,527","140,020","185,827","201,179","212,253","256,046","224,019","133,269","80,458","30,882","4,222","352"
"대전광역시  (3000000000)","1,513,877","1,513,877","141,149","174,488","212,722","221,984","263,419","239,921","144,908","78,864","31,865","4,243","314"
"울산광역시  (3100000000)","1,169,957","1,169,957","115,232","131,089","157,913","176,207","205,526","205,815","110,339","47,932","17,518","2,243","143"
"세종특별자치시  (3600000000)","247,600","247,600","35,634","27,958","26,670","46,517","45,401","29,879","18,479","11,003","5,295","714","50"
"경기도  (4100000000)","12,741,266","12,741,266","1,247,928","1,431,732","1,686,087","1,952,096","2,312,067","2,040,501","1,122,561","648,911","259,860","36,162","3,361"
"강원도  (4200000000)","1,548,252","1,548,252","120,571","161,718","183,231","184,516","245,179","271,874","184,064","133,632","54,566","8,229","672"
"충청북도  (4300000000)","1,592,001","1,592,001","140,886","170,339","197,452","212,175","258,576","265,799","172,311","114,744","52,683","6,559","477"
"충청남도  (4400000000)","2,099,924","2,099,924","196,896","221,330","244,871","294,892","335,773","325,992","227,220","159,576","82,333","10,292","749"
"전라북도  (4500000000)","1,861,955","1,861,955","156,134","205,933","218,020","224,212","294,686","300,490","218,474","157,555","76,211","9,530","710"
"전라남도  (4600000000)","1,900,797","1,900,797","155,830","197,904","204,947","218,048","285,899","315,211","230,949","190,839","88,833","11,566","771"
"경상북도  (4700000000)","2,696,329","2,696,329","220,861","262,283","305,592","337,654","420,218","460,607","338,730","226,802","108,959","13,802","821"
"경상남도  (4800000000)","3,372,266","3,372,266","314,171","364,733","395,396","464,176","572,436","563,778","364,727","219,212","101,050","11,941","646"
"제주특별자치도  (5000000000)","643,736","643,736","64,291","75,510","76,769","86,723","112,867","101,673","62,474","41,040","19,046","3,098","245"
