"행정구역","2009년03월_계_총인구수","2009년03월_계_연령구간인구수","2009년03월_계_0~9세","2009년03월_계_10~19세","2009년03월_계_20~29세","2009년03월_계_30~39세","2009년03월_계_40~49세","2009년03월_계_50~59세","2009년03월_계_60~69세","2009년03월_계_70~79세","2009년03월_계_80~89세","2009년03월_계_90~99세","2009년03월_계_100세 이상"
"전국  (0000000000)","49,596,381","49,596,381","5,043,196","6,810,433","7,164,542","8,440,872","8,708,401","6,231,798","3,981,629","2,380,615","746,094","86,318","2,483"
"서울특별시  (1100000000)","10,225,908","10,225,908","922,106","1,270,050","1,689,606","1,891,000","1,729,414","1,359,302","836,026","391,321","121,606","15,034","443"
"부산광역시  (2600000000)","3,560,925","3,560,925","292,429","462,437","540,492","547,762","624,378","546,402","330,404","164,814","47,271","4,413","123"
"대구광역시  (2700000000)","2,494,030","2,494,030","241,143","366,508","359,975","405,980","457,947","325,153","194,671","108,655","30,797","3,110","91"
"인천광역시  (2800000000)","2,694,708","2,694,708","278,847","393,780","399,740","466,488","512,701","327,019","179,803","99,925","32,575","3,724","106"
"광주광역시  (2900000000)","1,425,103","1,425,103","164,045","228,908","214,132","243,576","242,949","157,908","99,562","54,277","17,524","2,156","66"
"대전광역시  (3000000000)","1,482,240","1,482,240","163,538","222,308","224,328","258,429","262,620","177,613","98,367","55,193","17,667","2,121","56"
"울산광역시  (3100000000)","1,112,790","1,112,790","122,402","176,225","159,196","191,731","218,716","138,090","63,881","31,332","10,104","1,096","17"
"경기도  (4100000000)","11,320,860","11,320,860","1,316,693","1,637,511","1,577,696","2,106,368","2,103,438","1,256,347","741,352","431,359","134,013","15,643","440"
"강원도  (4200000000)","1,508,858","1,508,858","146,348","198,891","194,265","223,960","258,279","202,124","150,387","97,796","32,448","4,234","126"
"충청북도  (4300000000)","1,520,844","1,520,844","156,614","211,476","209,035","237,124","259,494","189,462","130,847","93,869","29,256","3,575","92"
"충청남도  (4400000000)","2,020,452","2,020,452","211,161","261,862","270,076","315,974","327,782","247,388","186,459","148,110","46,062","5,428","150"
"전라북도  (4500000000)","1,854,341","1,854,341","184,678","257,167","242,268","271,884","299,097","235,804","181,991","132,596","43,587","5,093","176"
"전라남도  (4600000000)","1,916,797","1,916,797","183,043","251,357","230,620","260,081","304,131","244,472","217,953","165,759","52,987","6,179","215"
"경상북도  (4700000000)","2,670,210","2,670,210","251,360","336,820","352,369","398,117","444,344","357,033","263,437","195,235","63,780","7,537","178"
"경상남도  (4800000000)","3,227,394","3,227,394","343,023","452,938","428,266","531,013","567,820","403,388","259,526","179,686","56,543","5,056","135"
"제주특별자치도  (5000000000)","560,921","560,921","65,766","82,195","72,478","91,385","95,291","64,293","46,963","30,688","9,874","1,919","69"
