"행정구역","2018년09월_계_총인구수","2018년09월_계_연령구간인구수","2018년09월_계_0~9세","2018년09월_계_10~19세","2018년09월_계_20~29세","2018년09월_계_30~39세","2018년09월_계_40~49세","2018년09월_계_50~59세","2018년09월_계_60~69세","2018년09월_계_70~79세","2018년09월_계_80~89세","2018년09월_계_90~99세","2018년09월_계_100세 이상"
"전국  (0000000000)","51,817,851","51,817,851","4,334,588","5,173,076","6,830,784","7,295,146","8,536,791","8,595,114","5,863,017","3,472,022","1,493,413","205,318","18,582"
"서울특별시  (1100000000)","9,793,003","9,793,003","698,583","865,084","1,453,898","1,555,767","1,604,186","1,550,400","1,132,810","655,915","235,028","35,565","5,767"
"부산광역시  (2600000000)","3,449,593","3,449,593","253,434","299,055","447,970","458,303","531,188","595,275","483,295","270,153","96,833","12,440","1,647"
"대구광역시  (2700000000)","2,466,454","2,466,454","196,451","252,218","332,789","319,824","407,850","431,001","289,383","162,661","65,983","7,668","626"
"인천광역시  (2800000000)","2,953,116","2,953,116","253,352","294,342","410,415","434,951","497,296","513,136","309,057","162,813","66,979","9,958","817"
"광주광역시  (2900000000)","1,461,790","1,461,790","132,371","173,681","206,109","202,116","248,333","230,073","143,357","86,208","34,456","4,719","367"
"대전광역시  (3000000000)","1,493,654","1,493,654","130,026","162,127","214,808","210,881","251,831","242,227","157,146","83,905","35,476","4,911","316"
"울산광역시  (3100000000)","1,157,420","1,157,420","109,399","122,359","154,617","167,434","196,016","210,035","122,557","52,931","19,355","2,559","158"
"세종특별자치시  (3600000000)","308,068","308,068","43,849","35,885","33,320","57,524","57,148","37,520","23,437","12,381","6,093","858","53"
"경기도  (4100000000)","13,027,338","13,027,338","1,213,683","1,394,334","1,744,289","1,944,475","2,294,800","2,131,710","1,262,024","702,972","293,901","41,604","3,546"
"강원도  (4200000000)","1,543,780","1,543,780","113,641","151,713","183,038","176,311","235,837","271,994","203,541","136,436","61,324","9,236","709"
"충청북도  (4300000000)","1,596,734","1,596,734","134,298","161,164","200,282","206,107","249,993","270,298","190,843","117,887","57,934","7,415","513"
"충청남도  (4400000000)","2,123,776","2,123,776","190,242","214,822","247,892","290,074","332,937","336,382","244,813","163,731","90,336","11,771","776"
"전라북도  (4500000000)","1,840,544","1,840,544","145,512","192,648","218,181","210,102","283,878","303,671","229,593","162,578","82,477","11,174","730"
"전라남도  (4600000000)","1,882,637","1,882,637","146,513","185,079","205,500","206,205","273,429","319,143","243,054","192,150","97,978","12,807","779"
"경상북도  (4700000000)","2,677,762","2,677,762","209,483","246,636","300,732","321,692","402,611","466,779","360,783","233,952","118,544","15,698","852"
"경상남도  (4800000000)","3,376,031","3,376,031","299,588","347,928","395,482","445,516","555,473","577,669","398,600","231,835","109,622","13,641","677"
"제주특별자치도  (5000000000)","666,151","666,151","64,163","74,001","81,462","87,864","113,985","107,801","68,724","43,514","21,094","3,294","249"
