"행정구역","2016년03월_계_총인구수","2016년03월_계_연령구간인구수","2016년03월_계_0~9세","2016년03월_계_10~19세","2016년03월_계_20~29세","2016년03월_계_30~39세","2016년03월_계_40~49세","2016년03월_계_50~59세","2016년03월_계_60~69세","2016년03월_계_70~79세","2016년03월_계_80~89세","2016년03월_계_90~99세","2016년03월_계_100세 이상"
"전국  (0000000000)","51,569,536","51,569,536","4,592,034","5,644,241","6,701,697","7,621,866","8,844,571","8,365,142","5,181,151","3,173,936","1,258,617","169,599","16,682"
"서울특별시  (1100000000)","10,009,588","10,009,588","777,525","971,734","1,449,162","1,655,505","1,696,714","1,585,521","1,055,287","585,094","197,651","30,197","5,198"
"부산광역시  (2600000000)","3,512,444","3,512,444","267,817","339,972","455,806","490,697","565,656","618,845","440,659","240,263","81,352","9,859","1,518"
"대구광역시  (2700000000)","2,486,059","2,486,059","207,527","284,798","326,991","339,696","435,928","421,403","259,553","148,405","55,043","6,156","559"
"인천광역시  (2800000000)","2,929,817","2,929,817","271,140","320,198","402,644","453,582","515,143","497,201","262,284","142,669","56,084","8,142","730"
"광주광역시  (2900000000)","1,471,618","1,471,618","142,712","194,187","198,932","219,051","257,796","219,605","129,353","76,661","29,057","3,943","321"
"대전광역시  (3000000000)","1,517,118","1,517,118","143,943","182,255","211,218","226,375","266,508","238,962","137,569","76,173","29,833","3,979","303"
"울산광역시  (3100000000)","1,172,959","1,172,959","116,163","137,526","158,260","179,741","210,347","203,149","103,175","45,900","16,455","2,102","141"
"세종특별자치시  (3600000000)","223,461","223,461","32,036","24,965","24,300","42,300","40,199","27,044","16,569","10,452","4,903","653","40"
"경기도  (4100000000)","12,565,891","12,565,891","1,250,504","1,465,692","1,652,917","1,959,648","2,305,986","1,981,226","1,054,972","618,469","239,693","33,695","3,089"
"강원도  (4200000000)","1,547,845","1,547,845","122,760","168,507","183,353","188,147","249,115","270,297","174,901","131,523","50,814","7,810","618"
"충청북도  (4300000000)","1,584,325","1,584,325","141,953","176,864","195,886","214,621","261,368","261,758","162,370","113,748","49,177","6,124","456"
"충청남도  (4400000000)","2,081,092","2,081,092","197,300","226,895","243,378","295,297","334,439","319,822","217,552","159,064","77,037","9,603","705"
"전라북도  (4500000000)","1,866,691","1,866,691","158,992","214,465","217,400","230,200","298,792","297,115","214,033","154,017","72,099","8,912","666"
"전라남도  (4600000000)","1,905,239","1,905,239","157,781","206,618","204,591","223,140","289,977","311,003","226,781","189,286","84,174","11,133","755"
"경상북도  (4700000000)","2,701,148","2,701,148","223,212","273,568","308,768","344,897","426,690","458,314","322,153","227,019","102,753","13,015","759"
"경상남도  (4800000000)","3,365,021","3,365,021","317,005","379,126","393,968","472,829","578,813","556,088","344,904","215,790","94,722","11,168","608"
"제주특별자치도  (5000000000)","629,220","629,220","63,664","76,871","74,123","86,140","111,100","97,789","59,036","39,403","17,770","3,108","216"
