"행정구역","2008년08월_계_총인구수","2008년08월_계_연령구간인구수","2008년08월_계_0~9세","2008년08월_계_10~19세","2008년08월_계_20~29세","2008년08월_계_30~39세","2008년08월_계_40~49세","2008년08월_계_50~59세","2008년08월_계_60~69세","2008년08월_계_70~79세","2008년08월_계_80~89세","2008년08월_계_90~99세","2008년08월_계_100세 이상"
"전국  (0000000000)","49,441,742","49,441,742","5,147,263","6,830,263","7,253,130","8,539,360","8,630,501","6,022,709","3,931,572","2,293,990","708,256","82,419","2,279"
"서울특별시  (1100000000)","10,197,320","10,197,320","938,874","1,280,226","1,713,957","1,900,786","1,719,332","1,322,589","818,189","373,216","115,445","14,305","401"
"부산광역시  (2600000000)","3,571,113","3,571,113","300,103","469,665","552,588","555,280","628,561","534,317","323,779","157,942","44,555","4,209","114"
"대구광역시  (2700000000)","2,492,697","2,492,697","246,922","369,305","365,698","412,889","455,057","316,375","190,105","104,165","29,075","3,025","81"
"인천광역시  (2800000000)","2,688,542","2,688,542","285,305","396,930","402,272","473,843","510,305","312,116","177,061","96,429","30,683","3,510","88"
"광주광역시  (2900000000)","1,419,651","1,419,651","167,591","228,117","217,432","245,331","239,378","152,962","97,646","52,348","16,695","2,086","65"
"대전광역시  (3000000000)","1,479,584","1,479,584","167,141","223,146","228,145","262,456","259,107","171,305","96,202","53,098","16,949","1,982","53"
"울산광역시  (3100000000)","1,108,356","1,108,356","125,073","177,335","160,255","194,835","216,516","132,044","61,678","29,999","9,557","1,049","15"
"경기도  (4100000000)","11,228,502","11,228,502","1,338,327","1,627,753","1,583,578","2,131,444","2,067,238","1,194,696","729,670","414,209","126,467","14,728","392"
"강원도  (4200000000)","1,506,605","1,506,605","150,276","198,303","197,315","227,612","258,648","193,887","151,297","94,005","31,121","4,023","118"
"충청북도  (4300000000)","1,515,328","1,515,328","159,951","211,471","211,748","240,777","256,400","181,998","130,803","90,954","27,728","3,412","86"
"충청남도  (4400000000)","2,010,963","2,010,963","214,417","261,639","273,451","318,149","323,380","240,649","186,302","143,907","43,714","5,220","135"
"전라북도  (4500000000)","1,854,736","1,854,736","189,401","257,918","246,542","275,841","296,255","229,899","182,802","129,222","41,798","4,889","169"
"전라남도  (4600000000)","1,921,855","1,921,855","189,032","252,447","235,207","264,182","303,066","239,671","219,944","161,636","50,436","6,008","226"
"경상북도  (4700000000)","2,674,287","2,674,287","258,127","340,487","358,581","405,780","442,325","348,628","262,683","189,086","61,252","7,179","159"
"경상남도  (4800000000)","3,211,831","3,211,831","349,266","453,780","432,696","537,023","560,560","389,090","256,924","174,222","53,269","4,881","120"
"제주특별자치도  (5000000000)","560,372","560,372","67,457","81,741","73,665","93,132","94,373","62,483","46,487","29,552","9,512","1,913","57"
