"행정구역","2009년04월_계_총인구수","2009년04월_계_연령구간인구수","2009년04월_계_0~9세","2009년04월_계_10~19세","2009년04월_계_20~29세","2009년04월_계_30~39세","2009년04월_계_40~49세","2009년04월_계_50~59세","2009년04월_계_60~69세","2009년04월_계_70~79세","2009년04월_계_80~89세","2009년04월_계_90~99세","2009년04월_계_100세 이상"
"전국  (0000000000)","49,593,665","49,593,665","5,028,342","6,816,099","7,149,918","8,415,551","8,708,905","6,258,668","3,982,617","2,392,761","751,636","86,691","2,477"
"서울특별시  (1100000000)","10,218,707","10,218,707","918,862","1,269,584","1,685,654","1,885,667","1,727,472","1,362,837","836,988","393,657","122,383","15,157","446"
"부산광역시  (2600000000)","3,555,949","3,555,949","291,154","461,916","538,607","545,589","622,620","547,308","330,892","165,659","47,643","4,435","126"
"대구광역시  (2700000000)","2,491,901","2,491,901","240,329","366,469","358,899","404,282","457,066","326,272","194,949","109,331","31,089","3,125","90"
"인천광역시  (2800000000)","2,693,722","2,693,722","277,937","393,826","398,990","464,705","512,469","328,666","180,013","100,442","32,810","3,758","106"
"광주광역시  (2900000000)","1,425,334","1,425,334","163,607","229,279","213,506","243,231","242,886","158,666","99,653","54,614","17,656","2,171","65"
"대전광역시  (3000000000)","1,481,512","1,481,512","162,924","222,460","223,887","257,218","262,628","178,351","98,533","55,505","17,814","2,135","57"
"울산광역시  (3100000000)","1,112,664","1,112,664","121,963","176,264","159,004","191,091","218,574","138,951","64,045","31,503","10,147","1,105","17"
"경기도  (4100000000)","11,335,127","11,335,127","1,313,764","1,640,849","1,577,215","2,101,985","2,108,980","1,265,315","742,164","433,534","135,160","15,716","445"
"강원도  (4200000000)","1,508,734","1,508,734","146,103","199,036","193,670","223,057","258,354","203,143","150,099","98,272","32,625","4,251","124"
"충청북도  (4300000000)","1,521,092","1,521,092","156,276","211,790","208,345","236,366","259,714","190,409","130,660","94,317","29,536","3,587","92"
"충청남도  (4400000000)","2,020,985","2,020,985","210,701","262,442","269,478","314,976","328,045","248,436","186,167","148,776","46,400","5,417","147"
"전라북도  (4500000000)","1,853,801","1,853,801","183,996","257,464","241,689","271,157","298,932","236,752","181,656","133,053","43,826","5,102","174"
"전라남도  (4600000000)","1,915,819","1,915,819","182,282","251,737","229,770","259,283","303,918","245,438","217,062","166,560","53,373","6,185","211"
"경상북도  (4700000000)","2,669,512","2,669,512","250,490","337,278","351,358","396,637","443,868","358,549","263,053","196,349","64,167","7,587","176"
"경상남도  (4800000000)","3,227,973","3,227,973","342,309","453,353","427,646","529,333","567,946","405,009","259,797","180,343","57,058","5,045","134"
"제주특별자치도  (5000000000)","560,833","560,833","65,645","82,352","72,200","90,974","95,433","64,566","46,886","30,846","9,949","1,915","67"
