city,year,population_growth,total_gdp_growth,primary_industry_growth,secondary_industry_growth,tertiary_industry_growth
세종특별자치시,2022,0.0314497371569932,0.0325385170659799,-0.0859789736650359,0.0203852822036731,0.0526214022415569
경기도,2009,0.0149080822056586,0.0209334105248797,0.0355764393733668,0.009292479636086,0.0355475480285794
경기도,2010,0.0284463043415663,0.0981624273223846,-0.0563704771137048,0.2171531581626431,0.0657347848843596
경기도,2011,0.0127935722380847,0.043336473303259,-0.0190826479789503,0.0635454887215347,0.0480595062916491
경기도,2012,0.0130584385312899,0.0448524654344035,-0.0315114167929744,0.0437210482357237,0.0548479931736489
경기도,2013,0.0116867200587698,0.0567691532033585,0.1203128098804133,0.0892050888443198,0.0461904152777767
경기도,2014,0.0100697773451261,0.0454024603978608,0.1060988656024983,0.0425737244723036,0.0483483193420641
경기도,2015,0.0133337325404216,0.0547238953477093,-0.0266199119174579,0.0735594551521894,0.0337226950382008
경기도,2016,0.0155058779298813,0.0467295019628679,-0.0919459346023031,0.0486677318464947,0.0306276119482826
경기도,2017,0.0123549357620404,0.0658906492387843,-0.0178389989920745,0.1023440871300949,0.0328101941549201
경기도,2018,0.015788384168117,0.0604021908611052,0.0183365418354499,0.0862263820792146,0.051801043971607
경기도,2019,0.0124272462056533,0.022954944533311,0.0375929975655071,0.0198892819812839,0.0311474922635572
경기도,2020,0.014150508026411,0.0167305366894199,-0.0658220508963269,0.0439205566288911,0.0125072933315515
경기도,2021,0.0103102596005337,0.0602864772458742,0.0356728341816112,0.0909426344185837,0.050462157901695
경기도,2022,0.0017678735316557,0.0361176130490641,-0.0280674093749688,0.0189864460521156,0.0497144997260687
강원도,2009,0.002847057653746,0.0089764547833648,0.1181408473704004,-0.0442866781516808,0.0116322671071713
강원도,2010,0.0112025487979801,0.043430260271881,-0.0031692784124509,0.1699157545861238,0.049596465409968
강원도,2011,0.0043338488630673,0.0238088596086956,-0.0179639921018369,0.0390909050551149,0.0297840207933464
강원도,2012,0.0014201587037114,0.0199568312706817,-0.0243217553662814,-0.0202748045012397,0.0255157899979254
강원도,2013,0.0023611914495362,0.0321692465980802,0.0075208699071953,0.0595632308000437,0.0379251305020733
강원도,2014,0.0014128588963102,0.0488339144604719,0.1578883527238068,0.1002204511266702,0.023956229090555
